order_id,customer_id,user_id,created_at,status,gross_amount,discount_amount,tax_amount,shipping_amount,total_amount,net_amount,currency,completed_at
1170,150,147,2025-11-28,completed,193.4,3.91,15.16,8.78,213.43,189.49,USD,2025-11-29 03:00:00
1171,333,113,2025-11-19,completed,238.31,0.0,19.06,14.36,271.73,238.31,USD,2025-11-21 06:00:00
1172,312,687,2026-04-19,completed,470.89,0.0,37.67,8.51,517.07,470.89,USD,2026-04-19 00:00:00
1173,152,353,2026-04-09,completed,122.89,0.0,9.83,10.99,143.71,122.89,USD,2026-04-11 06:00:00
1174,423,463,2026-06-30,completed,58.63,4.67,4.32,2.82,61.1,53.96,USD,2026-07-02 08:00:00
1175,460,100,2025-09-15,completed,86.0,19.8,5.3,13.71,85.21,66.2,USD,2025-09-15 09:00:00
1176,476,659,2025-05-05,completed,53.89,0.0,4.31,0.84,59.04,53.89,USD,2025-05-07 20:00:00
1177,494,415,2025-11-25,completed,352.84,0.0,28.23,4.24,385.31,352.84,USD,2025-11-27 04:00:00
1178,82,57,2026-02-07,completed,558.43,61.03,39.79,6.81,544.0,497.4,USD,2026-02-09 02:00:00
1179,74,61,2025-07-22,completed,185.95,0.0,14.88,3.39,204.22,185.95,USD,2025-07-24 07:00:00
1180,341,771,2025-10-13,cancelled,274.04,57.26,17.34,9.96,244.08,216.78,USD,2025-10-15 10:00:00
1181,363,46,2026-07-12,completed,322.91,4.73,25.45,10.18,353.81,318.18,USD,2026-07-13 04:00:00
1182,218,240,2026-04-11,cancelled,490.87,0.0,39.27,3.18,533.32,490.87,USD,2026-04-12 12:00:00
1183,82,11,2026-01-06,completed,543.87,0.0,43.51,0.13,587.51,543.87,USD,2026-01-07 19:00:00
1184,143,47,2026-07-25,completed,29.42,0.0,2.35,1.11,32.88,29.42,USD,2026-07-25 13:00:00
1185,65,651,2025-01-09,completed,106.81,0.0,8.54,0.01,115.36,106.81,USD,2025-01-09 04:00:00
1186,79,612,2025-11-20,completed,171.32,0.0,13.71,13.58,198.61,171.32,USD,2025-11-22 03:00:00
1187,94,265,2025-06-11,pending,96.77,0.0,7.74,9.32,113.83,96.77,USD,2025-06-11 17:00:00
1188,293,143,2025-06-24,completed,138.75,0.0,11.1,2.08,151.93,138.75,USD,2025-06-24 21:00:00
1189,257,200,2026-04-21,refunded,227.92,53.35,13.97,1.39,189.93,0.0,USD,2026-04-21 07:00:00
1190,168,281,2026-04-30,completed,223.71,0.0,17.9,12.26,253.87,223.71,USD,2026-05-01 09:00:00
1191,272,622,2025-10-23,refunded,316.07,42.57,21.88,12.17,307.55,0.0,USD,2025-10-24 16:00:00
1192,334,476,2025-11-16,completed,174.07,0.0,13.93,13.91,201.91,174.07,USD,2025-11-18 16:00:00
1193,49,356,2025-12-31,completed,14.71,0.0,1.18,2.39,18.28,14.71,USD,2026-01-01 11:00:00
1194,141,55,2026-06-20,completed,130.2,0.0,10.42,7.83,148.45,130.2,USD,2026-06-21 02:00:00
1195,101,93,2025-01-14,refunded,212.87,0.0,17.03,1.82,231.72,0.0,USD,2025-01-16 09:00:00
1196,1,162,2025-12-10,completed,330.91,0.0,26.47,11.93,369.31,330.91,USD,2025-12-10 20:00:00
1197,59,170,2025-02-11,completed,300.33,56.88,19.48,6.19,269.12,243.45,USD,2025-02-11 00:00:00
1198,384,392,2026-07-23,completed,157.48,38.02,9.56,10.44,139.46,119.46,USD,2026-07-23 02:00:00
1199,438,691,2025-05-25,completed,101.37,0.0,8.11,0.45,109.93,101.37,USD,2025-05-27 12:00:00
1200,81,338,2025-01-11,completed,162.87,0.0,13.03,11.67,187.57,162.87,USD,2025-01-13 02:00:00
1201,384,264,2026-05-07,completed,34.32,0.0,2.75,3.44,40.51,34.32,USD,2026-05-07 12:00:00
1202,127,447,2026-03-25,completed,109.34,14.22,7.61,12.64,115.37,95.12,USD,2026-03-25 15:00:00
1203,70,61,2026-07-02,completed,371.19,0.0,29.7,2.79,403.68,371.19,USD,2026-07-04 12:00:00
1204,118,583,2025-07-30,completed,162.51,0.0,13.0,11.85,187.36,162.51,USD,2025-07-31 22:00:00
1205,460,45,2025-06-17,completed,219.15,17.75,16.11,2.01,219.52,201.4,USD,2025-06-18 10:00:00
1206,172,283,2026-02-10,completed,51.82,4.16,3.81,9.95,61.42,47.66,USD,2026-02-11 02:00:00
1207,371,763,2026-07-29,completed,329.44,72.29,20.57,11.69,289.41,257.15,USD,2026-07-30 03:00:00
1208,243,324,2026-07-27,refunded,151.66,0.0,12.13,5.79,169.58,0.0,USD,2026-07-29 08:00:00
1209,218,599,2025-08-31,pending,214.07,0.0,17.13,3.66,234.86,214.07,USD,2025-08-31 14:00:00
1210,407,218,2026-02-01,pending,246.9,0.0,19.75,5.17,271.82,246.9,USD,2026-02-03 16:00:00
1211,496,682,2026-05-18,completed,321.55,34.37,22.97,4.45,314.6,287.18,USD,2026-05-18 17:00:00
1212,326,272,2026-03-29,completed,191.94,15.25,14.14,9.5,200.33,176.69,USD,2026-03-29 16:00:00
1213,425,182,2025-12-31,completed,154.28,0.0,12.34,0.67,167.29,154.28,USD,2026-01-01 03:00:00
1214,73,41,2025-04-06,completed,62.9,15.0,3.83,0.62,52.35,47.9,USD,2025-04-08 09:00:00
1215,451,246,2026-01-19,completed,47.46,0.0,3.8,4.32,55.58,47.46,USD,2026-01-19 00:00:00
1216,92,465,2025-04-14,completed,189.24,46.04,11.46,4.15,158.81,143.2,USD,2025-04-14 11:00:00
1217,96,51,2025-10-01,pending,215.03,0.0,17.2,2.66,234.89,215.03,USD,2025-10-02 03:00:00
1218,424,139,2025-12-15,completed,239.84,0.0,19.19,10.75,269.78,239.84,USD,2025-12-15 10:00:00
1219,242,278,2025-01-16,completed,87.46,0.0,7.0,0.36,94.82,87.46,USD,2025-01-17 03:00:00
1220,125,574,2025-09-19,refunded,110.13,9.91,8.02,13.86,122.1,0.0,USD,2025-09-20 06:00:00
1221,14,478,2025-07-10,completed,186.86,0.0,14.95,11.36,213.17,186.86,USD,2025-07-11 20:00:00
1222,110,34,2025-03-09,completed,121.14,0.0,9.69,6.04,136.87,121.14,USD,2025-03-09 23:00:00
1223,413,30,2026-01-29,completed,703.49,139.94,45.08,12.88,621.51,563.55,USD,2026-01-30 14:00:00
1224,2,48,2026-03-19,pending,108.31,5.46,8.23,9.27,120.35,102.85,USD,2026-03-21 23:00:00
1225,461,265,2026-06-27,completed,225.27,11.1,17.13,8.55,239.85,214.17,USD,2026-06-28 09:00:00
1226,388,228,2026-03-01,completed,294.38,32.8,20.93,4.7,287.21,261.58,USD,2026-03-03 09:00:00
1227,103,94,2025-04-22,completed,306.41,72.38,18.72,9.95,262.7,234.03,USD,2025-04-22 19:00:00
1228,370,351,2025-02-25,completed,119.52,17.49,8.16,2.1,112.29,102.03,USD,2025-02-27 16:00:00
1229,260,474,2026-05-15,completed,247.71,0.0,19.82,7.87,275.4,247.71,USD,2026-05-16 16:00:00
1230,174,555,2025-01-30,completed,227.35,0.0,18.19,1.74,247.28,227.35,USD,2025-01-30 09:00:00
1231,253,797,2025-08-19,completed,254.94,0.0,20.4,6.68,282.02,254.94,USD,2025-08-21 17:00:00
1232,4,554,2025-08-18,pending,185.12,0.0,14.81,9.24,209.17,185.12,USD,2025-08-20 03:00:00
1233,441,789,2025-04-21,completed,295.78,0.0,23.66,2.33,321.77,295.78,USD,2025-04-22 00:00:00
1234,393,779,2026-01-20,completed,200.86,0.0,16.07,3.33,220.26,200.86,USD,2026-01-21 19:00:00
1235,90,678,2026-04-13,completed,56.33,0.0,4.51,12.2,73.04,56.33,USD,2026-04-15 20:00:00
1236,50,282,2026-06-27,completed,196.69,29.99,13.34,3.84,183.88,166.7,USD,2026-06-27 07:00:00
1237,212,35,2025-10-12,completed,213.04,31.1,14.56,1.43,197.93,181.94,USD,2025-10-12 02:00:00
1238,231,48,2025-09-21,completed,282.22,28.96,20.26,4.96,278.48,253.26,USD,2025-09-23 09:00:00
1239,387,697,2025-05-04,completed,189.4,0.2,15.14,14.03,218.37,189.2,USD,2025-05-04 20:00:00
1240,421,690,2025-02-21,completed,498.4,0.0,39.87,10.41,548.68,498.4,USD,2025-02-23 13:00:00
1241,32,248,2026-05-26,completed,158.25,0.0,12.66,8.63,179.54,158.25,USD,2026-05-28 07:00:00
1242,123,585,2026-05-26,completed,114.82,0.0,9.19,12.61,136.62,114.82,USD,2026-05-28 17:00:00
1243,294,364,2026-08-19,completed,402.56,0.0,32.2,9.9,444.66,402.56,USD,2026-08-21 06:00:00
1244,190,55,2025-03-17,completed,155.13,0.0,12.41,12.17,179.71,155.13,USD,2025-03-19 19:00:00
1245,496,524,2025-09-13,refunded,177.24,40.23,10.96,9.86,157.83,0.0,USD,2025-09-14 20:00:00
1246,331,67,2026-01-22,completed,213.1,0.0,17.05,12.96,243.11,213.1,USD,2026-01-22 07:00:00
1247,162,105,2026-06-19,refunded,200.97,0.0,16.08,9.36,226.41,0.0,USD,2026-06-19 15:00:00
1248,337,382,2025-09-08,completed,253.58,0.0,20.29,3.97,277.84,253.58,USD,2025-09-10 15:00:00
1249,216,57,2025-03-26,pending,271.32,0.0,21.71,0.62,293.65,271.32,USD,2025-03-26 20:00:00
1250,232,274,2026-07-07,completed,106.97,22.51,6.76,1.58,92.8,84.46,USD,2026-07-09 20:00:00
1251,358,603,2025-02-20,completed,67.65,9.14,4.68,7.69,70.88,58.51,USD,2025-02-22 14:00:00
1252,217,478,2026-03-04,completed,74.79,11.43,5.07,14.58,83.01,63.36,USD,2026-03-06 01:00:00
1253,349,45,2025-08-11,completed,374.48,18.96,28.44,11.39,395.35,355.52,USD,2025-08-11 09:00:00
1254,210,176,2025-01-01,completed,145.91,0.0,11.67,11.63,169.21,145.91,USD,2025-01-01 13:00:00
1255,298,795,2025-11-16,completed,292.65,0.0,23.41,9.96,326.02,292.65,USD,2025-11-18 05:00:00
1256,244,768,2025-08-15,pending,276.23,42.86,18.67,13.55,265.59,233.37,USD,2025-08-16 04:00:00
1257,287,736,2025-09-22,cancelled,177.21,0.0,14.18,11.03,202.42,177.21,USD,2025-09-23 04:00:00
1258,174,410,2025-04-20,completed,86.39,0.0,6.91,3.88,97.18,86.39,USD,2025-04-20 06:00:00
1259,60,345,2026-02-13,refunded,280.68,0.0,22.45,7.49,310.62,0.0,USD,2026-02-14 09:00:00
1260,129,601,2025-06-22,completed,172.95,23.28,11.97,6.07,167.71,149.67,USD,2025-06-22 00:00:00
1261,179,766,2025-04-03,completed,63.95,0.0,5.12,2.48,71.55,63.95,USD,2025-04-03 10:00:00
1262,159,101,2025-08-31,completed,121.91,24.42,7.8,3.34,108.63,97.49,USD,2025-09-02 18:00:00
1263,211,717,2025-04-24,completed,43.86,0.0,3.51,4.28,51.65,43.86,USD,2025-04-26 06:00:00
1264,239,494,2025-11-25,pending,126.34,0.0,10.11,2.6,139.05,126.34,USD,2025-11-27 22:00:00
1265,126,113,2025-11-20,refunded,183.76,0.0,14.7,3.26,201.72,0.0,USD,2025-11-22 17:00:00
1266,192,693,2026-04-30,pending,160.07,0.0,12.81,13.75,186.63,160.07,USD,2026-05-02 18:00:00
1267,142,26,2026-08-18,completed,146.5,0.0,11.72,5.15,163.37,146.5,USD,2026-08-19 05:00:00
1268,293,19,2025-02-22,completed,182.43,7.94,13.96,12.41,200.86,174.49,USD,2025-02-22 18:00:00
1269,239,295,2025-01-23,completed,243.44,0.0,19.48,0.97,263.89,243.44,USD,2025-01-25 01:00:00
1270,316,432,2025-09-25,completed,308.09,0.0,24.65,14.73,347.47,308.09,USD,2025-09-26 20:00:00
1271,216,343,2025-02-10,cancelled,335.45,0.0,26.84,11.47,373.76,335.45,USD,2025-02-11 07:00:00
1272,499,198,2026-06-01,completed,97.68,0.0,7.81,13.6,119.09,97.68,USD,2026-06-02 11:00:00
1273,243,526,2026-05-06,refunded,356.94,66.46,23.24,7.89,321.61,0.0,USD,2026-05-06 14:00:00
1274,308,383,2025-09-20,completed,173.14,0.0,13.85,9.52,196.51,173.14,USD,2025-09-21 11:00:00
1275,222,96,2026-08-07,completed,134.84,17.94,9.35,5.41,131.66,116.9,USD,2026-08-09 21:00:00
1276,368,653,2025-11-12,completed,76.74,0.0,6.14,6.48,89.36,76.74,USD,2025-11-13 06:00:00
1277,280,248,2025-11-28,completed,13.24,0.0,1.06,11.26,25.56,13.24,USD,2025-11-29 13:00:00
1278,50,553,2026-04-18,completed,232.17,5.81,18.11,0.75,245.22,226.36,USD,2026-04-20 19:00:00
1279,365,281,2025-12-01,cancelled,226.16,0.0,18.09,0.55,244.8,226.16,USD,2025-12-03 13:00:00
1280,381,604,2026-03-09,completed,113.59,10.57,8.24,13.12,124.38,103.02,USD,2026-03-11 08:00:00
1281,202,226,2025-05-26,completed,116.18,0.0,9.29,1.65,127.12,116.18,USD,2025-05-26 00:00:00
1282,255,170,2025-11-06,completed,155.86,0.0,12.47,10.82,179.15,155.86,USD,2025-11-08 12:00:00
1283,6,60,2026-05-07,completed,133.11,19.92,9.06,2.99,125.24,113.19,USD,2026-05-07 05:00:00
1284,434,667,2026-08-11,completed,94.16,0.0,7.53,5.49,107.18,94.16,USD,2026-08-11 02:00:00
1285,390,578,2025-04-27,cancelled,69.74,7.42,4.99,4.4,71.71,62.32,USD,2025-04-28 01:00:00
1286,486,492,2025-01-22,completed,359.51,79.43,22.41,7.36,309.85,280.08,USD,2025-01-23 05:00:00
1287,300,487,2025-12-27,pending,121.44,0.0,9.72,12.4,143.56,121.44,USD,2025-12-27 08:00:00
1288,116,56,2025-02-03,completed,225.29,0.0,18.02,13.13,256.44,225.29,USD,2025-02-04 19:00:00
1289,145,330,2026-02-19,completed,255.69,6.06,19.97,3.33,272.93,249.63,USD,2026-02-21 18:00:00
1290,465,691,2025-09-17,completed,232.93,0.0,18.63,5.06,256.62,232.93,USD,2025-09-18 23:00:00
1291,22,232,2026-05-01,completed,264.95,63.41,16.12,12.55,230.21,201.54,USD,2026-05-03 21:00:00
1292,336,45,2025-04-06,completed,231.18,0.0,18.49,1.34,251.01,231.18,USD,2025-04-08 16:00:00
1293,35,672,2025-01-28,completed,105.4,0.0,8.43,1.75,115.58,105.4,USD,2025-01-30 10:00:00
1294,370,24,2025-05-12,completed,138.74,0.0,11.1,7.19,157.03,138.74,USD,2025-05-12 12:00:00
1295,291,552,2025-02-08,completed,353.31,82.24,21.69,11.85,304.61,271.07,USD,2025-02-09 21:00:00
1296,237,667,2025-04-02,completed,118.77,14.0,8.38,5.04,118.19,104.77,USD,2025-04-02 06:00:00
1297,351,597,2026-04-05,completed,173.31,11.57,12.94,1.04,175.72,161.74,USD,2026-04-07 07:00:00
1298,178,11,2026-02-25,completed,244.16,0.0,19.53,14.52,278.21,244.16,USD,2026-02-27 16:00:00
1299,287,717,2026-01-13,completed,437.39,0.0,34.99,14.08,486.46,437.39,USD,2026-01-13 08:00:00
1300,401,71,2025-09-13,completed,333.25,0.0,26.66,9.78,369.69,333.25,USD,2025-09-14 12:00:00
1301,230,682,2025-05-16,completed,83.58,0.0,6.69,10.23,100.5,83.58,USD,2025-05-16 09:00:00
1302,11,14,2026-05-22,completed,220.46,0.0,17.64,14.01,252.11,220.46,USD,2026-05-23 14:00:00
1303,497,393,2026-06-16,completed,203.48,41.16,12.99,9.66,184.97,162.32,USD,2026-06-17 08:00:00
1304,271,705,2025-06-01,completed,139.63,0.0,11.17,11.83,162.63,139.63,USD,2025-06-03 16:00:00
1305,215,211,2026-06-29,completed,176.92,0.0,14.15,6.95,198.02,176.92,USD,2026-06-29 19:00:00
1306,37,36,2026-01-14,completed,104.6,2.19,8.19,3.42,114.02,102.41,USD,2026-01-16 05:00:00
1307,46,71,2025-07-29,refunded,153.84,0.0,12.31,12.49,178.64,0.0,USD,2025-07-30 23:00:00
1308,128,299,2025-05-10,completed,119.61,21.53,7.85,10.27,116.2,98.08,USD,2025-05-12 04:00:00
1309,462,289,2025-12-25,completed,186.37,0.0,14.91,4.34,205.62,186.37,USD,2025-12-27 21:00:00
1310,363,174,2025-01-09,completed,135.88,0.0,10.87,9.35,156.1,135.88,USD,2025-01-09 13:00:00
1311,207,366,2025-07-12,pending,458.51,66.29,31.38,12.25,435.85,392.22,USD,2025-07-12 00:00:00
1312,378,274,2026-02-23,completed,190.69,32.87,12.63,4.06,174.51,157.82,USD,2026-02-24 20:00:00
1313,196,473,2025-10-29,completed,166.07,35.84,10.42,11.52,152.17,130.23,USD,2025-10-29 08:00:00
1314,445,233,2025-03-30,completed,147.97,0.0,11.84,1.09,160.9,147.97,USD,2025-03-31 08:00:00
1315,164,252,2025-04-07,refunded,136.15,0.0,10.89,9.37,156.41,0.0,USD,2025-04-08 13:00:00
1316,358,711,2026-02-26,completed,63.97,10.17,4.3,14.98,73.08,53.8,USD,2026-02-27 19:00:00
1317,219,628,2026-05-24,completed,292.19,0.0,23.38,13.0,328.57,292.19,USD,2026-05-24 00:00:00
1318,338,615,2026-02-24,completed,402.93,18.01,30.79,13.13,428.84,384.92,USD,2026-02-25 17:00:00
1319,94,304,2025-04-06,completed,118.24,0.0,9.46,10.21,137.91,118.24,USD,2025-04-08 08:00:00
1320,473,709,2026-02-10,completed,352.14,0.0,28.17,6.92,387.23,352.14,USD,2026-02-10 01:00:00
1321,144,273,2025-06-18,pending,699.13,0.0,55.93,10.16,765.22,699.13,USD,2025-06-19 04:00:00
1322,269,577,2025-12-26,cancelled,546.1,84.47,36.93,4.82,503.38,461.63,USD,2025-12-27 00:00:00
1323,344,602,2025-12-25,completed,391.65,0.0,31.33,8.29,431.27,391.65,USD,2025-12-26 00:00:00
1324,327,265,2026-06-22,pending,71.0,0.6,5.63,8.1,84.13,70.4,USD,2026-06-23 08:00:00
1325,278,493,2026-05-16,refunded,70.3,0.0,5.62,8.16,84.08,0.0,USD,2026-05-16 10:00:00
1326,435,149,2025-02-15,completed,264.1,0.0,21.13,6.18,291.41,264.1,USD,2025-02-16 12:00:00
1327,485,308,2025-01-01,completed,174.52,0.0,13.96,5.29,193.77,174.52,USD,2025-01-01 05:00:00
1328,382,424,2026-07-20,completed,27.47,5.69,1.74,4.96,28.48,21.78,USD,2026-07-20 07:00:00
1329,93,533,2025-07-05,completed,128.63,11.0,9.41,3.37,130.41,117.63,USD,2025-07-06 14:00:00
1330,385,286,2025-02-10,completed,256.47,0.0,20.52,6.58,283.57,256.47,USD,2025-02-12 16:00:00
1331,252,570,2025-04-27,refunded,155.43,0.0,12.43,1.77,169.63,0.0,USD,2025-04-29 02:00:00
1332,269,515,2025-10-28,pending,175.12,13.23,12.95,13.52,188.36,161.89,USD,2025-10-29 00:00:00
1333,471,692,2026-06-24,completed,70.22,0.0,5.62,1.05,76.89,70.22,USD,2026-06-25 00:00:00
1334,264,32,2026-07-15,completed,127.4,12.3,9.21,12.56,136.87,115.1,USD,2026-07-16 11:00:00
1335,426,411,2026-02-03,completed,264.83,22.64,19.38,3.62,265.19,242.19,USD,2026-02-03 02:00:00
1336,325,571,2025-06-13,cancelled,122.82,0.0,9.83,12.8,145.45,122.82,USD,2025-06-14 23:00:00
1337,44,338,2026-03-09,completed,370.31,1.03,29.54,10.8,409.62,369.28,USD,2026-03-09 09:00:00
1338,351,240,2026-05-24,completed,177.92,39.42,11.08,13.81,163.39,138.5,USD,2026-05-26 03:00:00
1339,248,466,2025-09-07,completed,231.58,0.0,18.53,13.05,263.16,231.58,USD,2025-09-08 02:00:00
1340,274,370,2025-12-27,completed,260.92,0.0,20.87,10.52,292.31,260.92,USD,2025-12-28 03:00:00
1341,152,344,2025-10-24,completed,254.11,0.0,20.33,2.28,276.72,254.11,USD,2025-10-25 07:00:00
1342,93,783,2026-06-07,completed,81.66,15.33,5.31,8.24,79.88,66.33,USD,2026-06-07 09:00:00
1343,372,339,2026-01-07,completed,93.62,13.41,6.42,5.1,91.73,80.21,USD,2026-01-07 17:00:00
1344,125,173,2025-01-30,cancelled,26.93,0.0,2.15,13.29,42.37,26.93,USD,2025-01-30 14:00:00
1345,47,14,2026-06-14,completed,138.39,0.0,11.07,13.08,162.54,138.39,USD,2026-06-16 13:00:00
1346,247,95,2025-12-04,completed,88.13,0.0,7.05,4.71,99.89,88.13,USD,2025-12-04 11:00:00
1347,356,430,2025-09-19,completed,120.1,0.0,9.61,10.08,139.79,120.1,USD,2025-09-19 09:00:00
1348,103,168,2025-04-25,completed,148.9,0.0,11.91,5.07,165.88,148.9,USD,2025-04-25 17:00:00
1349,181,88,2026-03-01,completed,194.25,0.0,15.54,10.17,219.96,194.25,USD,2026-03-02 06:00:00
1350,212,282,2025-01-11,refunded,157.1,0.0,12.57,9.21,178.88,0.0,USD,2025-01-12 19:00:00
1351,462,193,2025-04-16,completed,155.05,6.16,11.91,7.66,168.46,148.89,USD,2025-04-17 06:00:00
1352,74,429,2026-02-23,completed,219.48,8.24,16.9,13.18,241.32,211.24,USD,2026-02-24 14:00:00
1353,460,46,2025-06-15,completed,169.81,0.0,13.58,3.69,187.08,169.81,USD,2025-06-16 13:00:00
1354,74,785,2026-04-01,completed,306.14,43.79,20.99,11.96,295.3,262.35,USD,2026-04-01 12:00:00
1355,290,730,2025-06-09,completed,170.19,0.0,13.62,10.34,194.15,170.19,USD,2025-06-09 00:00:00
1356,422,696,2026-03-23,completed,439.08,0.0,35.13,4.22,478.43,439.08,USD,2026-03-25 01:00:00
1357,453,138,2026-02-17,completed,79.03,17.29,4.94,6.33,73.01,61.74,USD,2026-02-19 19:00:00
1358,272,572,2026-03-18,completed,136.61,0.0,10.93,1.04,148.58,136.61,USD,2026-03-18 04:00:00
1359,247,11,2026-03-22,completed,106.07,0.0,8.49,8.96,123.52,106.07,USD,2026-03-24 18:00:00
1360,391,577,2026-05-01,completed,199.4,0.0,15.95,13.32,228.67,199.4,USD,2026-05-03 17:00:00
1361,455,639,2025-08-12,completed,78.98,12.62,5.31,1.77,73.44,66.36,USD,2025-08-14 08:00:00
1362,6,228,2025-10-13,completed,52.26,0.0,4.18,1.98,58.42,52.26,USD,2025-10-14 16:00:00
1363,132,372,2025-02-12,completed,91.43,21.16,5.62,7.12,83.01,70.27,USD,2025-02-13 00:00:00
1364,143,743,2025-07-30,pending,55.59,0.0,4.45,4.22,64.26,55.59,USD,2025-07-31 18:00:00
1365,417,159,2025-10-07,completed,150.31,0.0,12.02,4.15,166.48,150.31,USD,2025-10-07 00:00:00
1366,9,432,2026-04-13,completed,193.87,0.0,15.51,9.58,218.96,193.87,USD,2026-04-13 20:00:00
1367,63,244,2026-07-03,completed,45.53,3.23,3.38,6.15,51.83,42.3,USD,2026-07-04 04:00:00
1368,2,131,2026-02-09,completed,130.51,0.0,10.44,12.67,153.62,130.51,USD,2026-02-10 12:00:00
1369,477,546,2025-03-19,completed,332.67,75.29,20.59,6.43,284.4,257.38,USD,2025-03-19 19:00:00
1370,17,761,2025-05-02,pending,394.94,48.48,27.72,9.23,383.41,346.46,USD,2025-05-03 06:00:00
1371,133,453,2025-11-20,completed,278.61,0.0,22.29,5.97,306.87,278.61,USD,2025-11-22 04:00:00
1372,261,406,2025-09-22,completed,17.07,0.0,1.37,3.84,22.28,17.07,USD,2025-09-24 20:00:00
1373,175,427,2026-07-19,completed,182.07,0.0,14.57,7.07,203.71,182.07,USD,2026-07-21 11:00:00
1374,46,125,2025-04-21,pending,357.57,9.0,27.89,10.81,387.27,348.57,USD,2025-04-21 05:00:00
1375,207,161,2025-12-13,completed,121.06,1.47,9.57,14.29,143.45,119.59,USD,2025-12-14 18:00:00
1376,400,589,2026-04-18,cancelled,64.9,0.0,5.19,0.63,70.72,64.9,USD,2026-04-19 09:00:00
1377,145,469,2025-09-23,completed,340.66,45.55,23.61,7.98,326.7,295.11,USD,2025-09-24 13:00:00
1378,259,188,2025-05-31,pending,372.81,0.0,29.82,9.54,412.17,372.81,USD,2025-06-02 08:00:00
1379,235,16,2025-03-20,completed,168.95,14.11,12.39,1.29,168.52,154.84,USD,2025-03-20 23:00:00
1380,123,151,2026-01-13,pending,65.41,0.85,5.16,12.44,82.16,64.56,USD,2026-01-14 15:00:00
1381,2,405,2026-01-19,cancelled,40.38,0.0,3.23,4.14,47.75,40.38,USD,2026-01-21 15:00:00
1382,420,215,2026-03-23,refunded,213.15,0.0,17.05,13.12,243.32,0.0,USD,2026-03-24 16:00:00
1383,497,585,2026-05-24,pending,106.75,0.0,8.54,8.29,123.58,106.75,USD,2026-05-25 15:00:00
1384,255,463,2026-08-25,completed,161.63,36.1,10.04,2.28,137.85,125.53,USD,2026-08-27 17:00:00
1385,416,118,2025-04-24,completed,149.74,0.0,11.98,11.09,172.81,149.74,USD,2025-04-24 02:00:00
1386,176,235,2025-09-20,completed,87.65,4.81,6.63,2.36,91.83,82.84,USD,2025-09-21 03:00:00
1387,472,29,2025-07-16,completed,38.35,0.0,3.07,10.81,52.23,38.35,USD,2025-07-17 11:00:00
1388,284,33,2026-06-14,completed,123.44,0.0,9.88,12.12,145.44,123.44,USD,2026-06-14 00:00:00
1389,401,602,2025-03-13,completed,186.99,9.07,14.23,8.63,200.78,177.92,USD,2025-03-14 10:00:00
1390,337,310,2026-02-08,completed,193.02,0.0,15.44,4.07,212.53,193.02,USD,2026-02-10 18:00:00
1391,462,706,2025-07-11,refunded,101.62,3.2,7.87,6.56,112.85,0.0,USD,2025-07-13 08:00:00
1392,280,188,2025-01-06,cancelled,368.01,0.0,29.44,7.92,405.37,368.01,USD,2025-01-06 02:00:00
1393,424,258,2025-12-29,completed,70.99,0.0,5.68,9.99,86.66,70.99,USD,2025-12-31 15:00:00
1394,467,410,2025-08-26,completed,316.04,0.0,25.28,9.51,350.83,316.04,USD,2025-08-28 09:00:00
1395,381,225,2026-02-24,cancelled,182.92,0.0,14.63,6.01,203.56,182.92,USD,2026-02-26 15:00:00
1396,177,368,2025-08-28,completed,124.24,27.39,7.75,11.37,115.97,96.85,USD,2025-08-28 10:00:00
1397,46,98,2025-04-26,completed,231.95,0.0,18.56,11.57,262.08,231.95,USD,2025-04-28 16:00:00
1398,205,63,2025-03-14,completed,143.45,0.0,11.48,10.44,165.37,143.45,USD,2025-03-14 01:00:00
1399,347,689,2025-04-20,completed,51.67,0.0,4.13,4.08,59.88,51.67,USD,2025-04-20 02:00:00
1400,430,197,2025-09-23,completed,66.77,11.64,4.41,7.04,66.58,55.13,USD,2025-09-24 01:00:00
1401,385,82,2025-06-13,completed,136.88,11.92,10.0,6.49,141.45,124.96,USD,2025-06-15 10:00:00
1402,319,226,2025-03-12,completed,112.44,0.04,8.99,12.25,133.64,112.4,USD,2025-03-14 14:00:00
1403,269,336,2025-07-12,cancelled,311.4,7.31,24.33,12.12,340.54,304.09,USD,2025-07-13 21:00:00
1404,484,388,2026-05-23,pending,108.6,0.0,8.69,12.99,130.28,108.6,USD,2026-05-23 02:00:00
1405,122,613,2026-05-25,completed,103.61,0.0,8.29,3.47,115.37,103.61,USD,2026-05-27 14:00:00
1406,397,658,2025-08-08,pending,93.57,0.0,7.49,11.23,112.29,93.57,USD,2025-08-08 18:00:00
1407,276,234,2025-11-13,completed,87.49,0.0,7.0,13.06,107.55,87.49,USD,2025-11-15 05:00:00
1408,257,175,2025-04-22,completed,89.74,16.63,5.85,2.5,81.46,73.11,USD,2025-04-22 20:00:00
1409,200,100,2025-09-08,completed,58.6,6.06,4.2,0.6,57.34,52.54,USD,2025-09-09 16:00:00
1410,318,127,2026-01-01,completed,188.23,0.0,15.06,1.58,204.87,188.23,USD,2026-01-01 06:00:00
1411,500,23,2025-01-12,completed,152.16,35.09,9.37,9.09,135.53,117.07,USD,2025-01-14 23:00:00
