payment_id,order_id,customer_id,amount,fee_amount,status,paid_at,method
1400,1528,311,139.53,4.35,captured,2025-12-18 20:00:00,ach
1401,1529,478,123.04,3.87,captured,2026-05-12 22:00:00,card
1402,1530,124,227.53,6.9,captured,2026-04-14 12:00:00,paypal
1403,1531,34,25.18,1.03,refunded,2026-05-06 15:00:00,wire
1404,1533,409,223.91,6.79,captured,2026-03-18 20:00:00,paypal
1405,1534,419,180.53,5.54,captured,2025-05-20 08:00:00,paypal
1406,1535,237,52.89,1.83,captured,2025-07-13 10:00:00,wire
1407,1536,135,160.52,4.96,captured,2026-03-07 15:00:00,card
1408,1537,24,122.98,3.87,captured,2025-11-03 23:00:00,paypal
1409,1538,218,358.8,10.71,captured,2026-04-25 11:00:00,wire
1410,1539,268,83.54,2.72,captured,2026-03-16 14:00:00,ach
1411,1540,10,81.02,2.65,refunded,2026-03-28 18:00:00,wire
1412,1541,468,225.86,6.85,captured,2025-04-01 16:00:00,paypal
1413,1542,355,166.44,5.13,captured,2025-03-08 10:00:00,ach
1414,1544,178,523.89,15.49,captured,2025-08-07 01:00:00,paypal
1415,1545,179,231.44,7.01,captured,2026-05-14 22:00:00,wire
1416,1546,431,119.67,3.77,captured,2025-01-29 20:00:00,ach
1417,1547,362,52.7,1.83,captured,2025-11-27 03:00:00,wire
1418,1548,45,146.74,4.56,refunded,2026-04-24 09:00:00,card
1419,1550,392,94.46,3.04,captured,2025-07-12 09:00:00,ach
1420,1552,407,270.66,8.15,captured,2025-09-21 05:00:00,card
1421,1553,254,59.58,2.03,captured,2026-01-12 02:00:00,paypal
1422,1554,389,323.19,9.67,captured,2025-12-21 04:00:00,paypal
1423,1555,264,204.35,6.23,captured,2026-06-03 18:00:00,card
1424,1556,368,205.89,6.27,captured,2025-01-04 08:00:00,card
1425,1557,216,76.09,2.51,captured,2025-06-28 11:00:00,paypal
1426,1559,442,42.47,1.53,captured,2025-08-28 13:00:00,wire
1427,1559,442,42.46,1.53,captured,2025-08-28 06:00:00,wire
1428,1560,209,441.83,13.11,captured,2026-03-19 03:00:00,paypal
1429,1561,5,270.42,8.14,captured,2025-03-05 11:00:00,ach
1430,1562,193,450.95,13.38,captured,2025-06-25 02:00:00,card
1431,1563,206,182.41,5.59,captured,2025-02-04 21:00:00,paypal
1432,1564,121,153.57,4.75,captured,2025-12-15 15:00:00,wire
1433,1565,439,125.84,3.95,captured,2026-08-09 20:00:00,ach
1434,1566,246,643.69,18.97,refunded,2026-08-18 12:00:00,paypal
1435,1567,186,228.74,6.93,captured,2025-02-02 05:00:00,paypal
1436,1568,349,38.67,1.42,captured,2025-03-14 07:00:00,paypal
1437,1568,349,38.68,1.42,captured,2025-03-13 23:00:00,paypal
1438,1569,320,197.12,6.02,captured,2025-12-15 07:00:00,wire
1439,1569,320,197.12,6.02,captured,2025-12-14 13:00:00,paypal
1440,1570,240,165.39,5.1,refunded,2025-06-14 19:00:00,paypal
1441,1572,488,103.76,3.31,captured,2026-02-21 08:00:00,paypal
1442,1573,239,362.47,10.81,captured,2025-07-06 20:00:00,ach
1443,1574,355,212.21,6.45,captured,2026-01-02 05:00:00,ach
1444,1575,27,272.02,8.19,captured,2025-01-25 17:00:00,card
1445,1576,222,410.02,12.19,refunded,2026-08-19 19:00:00,ach
1446,1577,221,49.14,1.73,captured,2025-02-24 13:00:00,paypal
1447,1578,202,107.82,3.43,captured,2025-01-22 21:00:00,paypal
1448,1579,421,94.31,3.03,captured,2025-09-12 23:00:00,paypal
1449,1579,421,94.31,3.03,captured,2025-09-12 05:00:00,card
1450,1581,236,76.53,2.52,captured,2026-01-24 15:00:00,paypal
1451,1582,216,145.11,4.51,captured,2025-10-25 04:00:00,card
1452,1584,111,105.41,3.36,captured,2025-05-19 22:00:00,ach
1453,1585,123,179.51,5.51,captured,2026-02-02 23:00:00,paypal
1454,1586,261,159.62,4.93,captured,2025-11-05 08:00:00,paypal
1455,1587,160,116.76,3.69,captured,2026-01-10 23:00:00,wire
1456,1588,337,307.24,9.21,captured,2025-09-08 17:00:00,card
1457,1590,180,311.77,9.34,refunded,2025-04-20 04:00:00,card
1458,1591,289,273.7,8.24,captured,2025-06-30 01:00:00,card
1459,1592,142,477.04,14.13,captured,2025-05-17 18:00:00,wire
1460,1594,109,24.95,1.02,captured,2025-06-24 11:00:00,wire
1461,1594,109,24.94,1.02,captured,2025-06-24 21:00:00,card
1462,1595,262,280.92,8.45,captured,2026-04-28 15:00:00,paypal
1463,1596,182,133.32,4.17,refunded,2025-12-03 06:00:00,paypal
1464,1597,383,109.71,3.48,captured,2025-07-08 07:00:00,card
1465,1598,123,100.69,3.22,captured,2025-02-21 14:00:00,card
1466,1599,101,259.79,7.83,captured,2025-03-17 10:00:00,wire
1467,1600,382,464.04,13.76,captured,2025-02-23 23:00:00,paypal
1468,1601,279,327.23,9.79,captured,2025-07-17 15:00:00,card
1469,1602,320,112.13,3.55,captured,2025-07-22 08:00:00,wire
1470,1603,398,305.28,9.15,captured,2025-02-01 13:00:00,wire
1471,1604,144,60.48,2.05,captured,2026-03-08 12:00:00,paypal
1472,1605,121,129.95,4.07,captured,2025-11-19 16:00:00,ach
1473,1606,496,47.31,1.67,captured,2026-08-19 02:00:00,paypal
1474,1607,56,132.15,4.13,captured,2026-06-25 01:00:00,card
1475,1609,195,680.72,20.04,captured,2026-03-03 20:00:00,ach
1476,1610,72,369.07,11.0,captured,2026-08-16 14:00:00,ach
1477,1611,477,23.09,0.97,captured,2026-05-03 04:00:00,paypal
1478,1611,477,23.09,0.97,captured,2026-05-03 06:00:00,ach
1479,1614,377,425.67,12.64,refunded,2026-07-02 19:00:00,wire
1480,1615,384,43.08,1.55,captured,2026-05-14 19:00:00,paypal
1481,1616,251,100.92,3.23,captured,2025-11-25 13:00:00,card
1482,1617,479,106.69,3.39,captured,2026-07-17 07:00:00,card
1483,1618,117,238.35,7.21,captured,2025-10-12 04:00:00,paypal
1484,1619,37,310.39,9.3,captured,2025-11-21 09:00:00,ach
1485,1621,179,217.25,6.6,captured,2026-03-17 09:00:00,wire
1486,1622,63,60.87,2.07,captured,2025-12-03 12:00:00,ach
1487,1625,433,486.9,14.42,captured,2026-01-31 12:00:00,ach
1488,1626,409,193.86,5.92,captured,2026-06-29 14:00:00,wire
1489,1627,152,35.97,1.34,refunded,2025-09-08 19:00:00,ach
1490,1629,235,149.79,4.64,captured,2026-02-01 05:00:00,paypal
1491,1630,315,46.62,1.65,captured,2025-12-16 20:00:00,card
1492,1631,144,84.32,2.75,captured,2025-04-20 08:00:00,wire
1493,1632,4,89.56,2.9,refunded,2025-10-05 01:00:00,wire
1494,1633,96,239.21,7.24,captured,2025-03-25 12:00:00,ach
1495,1634,167,500.02,14.8,captured,2026-02-26 06:00:00,card
1496,1636,427,298.63,8.96,captured,2026-02-21 19:00:00,paypal
1497,1637,89,88.0,2.85,captured,2026-06-10 23:00:00,paypal
1498,1637,89,88.0,2.85,captured,2026-06-11 14:00:00,paypal
1499,1638,361,92.33,2.98,captured,2026-01-31 13:00:00,wire
1500,1639,375,257.9,7.78,captured,2025-08-21 01:00:00,card
1501,1640,406,213.74,6.5,captured,2025-02-08 18:00:00,ach
1502,1641,408,88.69,2.87,captured,2025-01-23 16:00:00,wire
1503,1642,32,200.67,6.12,captured,2026-08-10 20:00:00,card
1504,1644,471,144.96,4.5,captured,2025-07-24 22:00:00,paypal
1505,1645,317,118.82,3.75,refunded,2026-08-04 07:00:00,wire
1506,1646,115,231.75,7.02,captured,2025-06-02 02:00:00,card
1507,1651,481,138.07,4.3,captured,2026-02-20 05:00:00,ach
1508,1652,204,136.14,4.25,captured,2025-10-06 12:00:00,card
1509,1653,323,41.54,1.5,captured,2025-12-21 22:00:00,paypal
1510,1654,322,89.44,2.89,captured,2025-01-28 15:00:00,wire
1511,1655,113,37.87,1.4,captured,2025-08-13 23:00:00,paypal
1512,1656,277,49.59,1.74,captured,2025-04-09 05:00:00,paypal
1513,1657,28,70.33,2.34,captured,2026-01-10 10:00:00,wire
1514,1658,434,315.21,9.44,captured,2025-01-07 01:00:00,paypal
1515,1659,415,375.9,11.2,captured,2026-07-05 19:00:00,card
1516,1660,79,100.51,3.21,captured,2025-04-17 03:00:00,ach
1517,1661,305,47.55,1.68,captured,2025-11-14 03:00:00,card
1518,1662,49,123.61,3.88,captured,2026-08-30 10:00:00,wire
1519,1664,317,305.02,9.15,captured,2025-11-27 07:00:00,wire
1520,1665,399,156.22,4.83,refunded,2026-08-06 19:00:00,card
1521,1666,423,229.38,6.95,captured,2025-02-13 08:00:00,card
1522,1667,166,184.95,5.66,captured,2025-12-11 06:00:00,ach
1523,1668,462,46.27,1.64,captured,2025-12-10 12:00:00,card
1524,1669,270,59.68,2.03,captured,2026-03-17 08:00:00,wire
1525,1670,200,429.43,12.75,refunded,2025-12-31 14:00:00,ach
1526,1672,368,24.09,1.0,captured,2025-12-01 16:00:00,wire
1527,1673,186,241.51,7.3,captured,2025-06-22 08:00:00,wire
1528,1674,196,82.28,2.69,captured,2025-07-24 17:00:00,paypal
1529,1675,194,323.24,9.67,captured,2026-08-03 21:00:00,card
1530,1676,160,338.78,10.12,captured,2026-02-04 13:00:00,card
1531,1677,199,272.56,8.2,captured,2026-02-21 03:00:00,wire
1532,1679,438,408.6,12.15,captured,2025-08-25 17:00:00,ach
1533,1680,126,444.36,13.19,captured,2025-05-17 08:00:00,card
1534,1681,224,46.29,1.64,captured,2026-08-02 16:00:00,ach
1535,1681,224,46.29,1.64,captured,2026-08-02 12:00:00,card
1536,1682,86,273.9,8.24,captured,2026-08-29 20:00:00,ach
1537,1683,269,99.67,3.19,captured,2025-07-26 12:00:00,paypal
1538,1684,135,72.44,2.4,captured,2025-09-12 08:00:00,ach
1539,1685,85,444.2,13.18,captured,2026-02-21 17:00:00,card
1540,1687,453,216.79,6.59,captured,2025-12-08 12:00:00,ach
1541,1688,430,71.08,2.36,captured,2025-05-15 01:00:00,paypal
1542,1689,395,444.16,13.18,captured,2025-11-20 05:00:00,ach
1543,1690,102,92.86,2.99,refunded,2026-03-17 20:00:00,wire
1544,1691,325,53.54,1.85,captured,2026-03-26 05:00:00,paypal
1545,1692,410,150.4,4.66,captured,2025-03-12 13:00:00,card
1546,1693,325,238.11,7.21,captured,2025-06-27 05:00:00,wire
1547,1694,430,142.56,4.43,captured,2025-08-05 20:00:00,ach
1548,1695,101,1424.21,41.6,captured,2026-03-19 16:00:00,paypal
1549,1697,166,117.69,3.71,captured,2025-10-09 18:00:00,paypal
1550,1698,363,123.43,3.88,captured,2025-05-19 09:00:00,paypal
1551,1700,160,137.36,4.28,captured,2025-10-19 16:00:00,wire
1552,1701,352,432.58,12.84,captured,2025-05-09 12:00:00,card
1553,1702,9,49.79,1.74,refunded,2025-03-09 22:00:00,card
1554,1703,128,355.78,10.62,captured,2025-03-30 01:00:00,wire
1555,1704,355,98.32,3.15,refunded,2025-10-06 16:00:00,wire
1556,1705,120,258.5,7.8,captured,2025-04-10 10:00:00,card
1557,1706,304,99.42,3.18,captured,2025-01-21 13:00:00,wire
1558,1707,201,135.86,4.24,refunded,2026-05-24 23:00:00,card
1559,1708,231,77.19,2.54,captured,2026-08-15 08:00:00,wire
1560,1710,450,340.82,10.18,refunded,2026-01-03 13:00:00,card
1561,1712,364,53.14,1.84,captured,2025-02-16 06:00:00,ach
1562,1713,396,346.15,10.34,captured,2025-02-18 16:00:00,paypal
1563,1714,213,96.0,3.08,captured,2025-04-27 13:00:00,card
1564,1715,52,169.34,5.21,captured,2025-03-09 10:00:00,card
1565,1716,27,74.24,2.45,captured,2026-03-27 05:00:00,card
1566,1717,242,248.09,7.49,captured,2026-04-16 03:00:00,wire
1567,1718,439,300.9,9.03,captured,2026-03-22 19:00:00,ach
1568,1720,493,328.27,9.82,captured,2025-08-11 21:00:00,paypal
1569,1721,262,282.52,8.49,captured,2025-08-07 21:00:00,card
1570,1722,318,178.53,5.48,captured,2025-04-03 21:00:00,ach
1571,1723,39,148.49,4.61,captured,2025-10-17 10:00:00,paypal
1572,1724,385,116.77,3.69,captured,2025-11-24 10:00:00,ach
1573,1724,385,116.76,3.69,captured,2025-11-24 19:00:00,ach
1574,1725,445,146.65,4.55,captured,2025-05-08 15:00:00,ach
1575,1726,254,378.32,11.27,captured,2025-06-17 18:00:00,paypal
1576,1727,453,80.96,2.65,captured,2025-10-16 00:00:00,wire
1577,1728,119,30.1,1.17,refunded,2025-03-01 07:00:00,ach
1578,1730,457,119.46,3.76,captured,2025-08-01 13:00:00,wire
1579,1731,302,64.69,2.18,captured,2026-03-08 07:00:00,ach
1580,1732,345,661.59,19.49,refunded,2026-04-02 12:00:00,wire
1581,1733,202,191.11,5.84,captured,2025-08-15 12:00:00,wire
1582,1734,275,29.06,1.14,captured,2025-08-03 01:00:00,ach
1583,1734,275,29.06,1.14,captured,2025-08-03 02:00:00,paypal
1584,1735,186,118.51,3.74,captured,2025-11-18 03:00:00,ach
1585,1736,342,120.22,3.79,captured,2025-01-26 19:00:00,ach
1586,1737,28,260.5,7.85,captured,2025-04-28 04:00:00,card
1587,1738,256,113.57,3.59,refunded,2025-03-18 09:00:00,card
1588,1739,465,162.28,5.01,captured,2025-06-23 23:00:00,ach
1589,1740,30,217.23,6.6,captured,2025-12-31 00:00:00,card
1590,1741,226,255.39,7.71,refunded,2025-05-30 01:00:00,wire
1591,1742,331,82.1,2.68,captured,2025-11-15 01:00:00,wire
1592,1742,331,82.1,2.68,refunded,2025-11-15 08:00:00,card
1593,1743,43,486.02,14.39,captured,2026-02-25 15:00:00,wire
1594,1744,3,290.78,8.73,captured,2026-02-14 14:00:00,card
1595,1745,83,276.88,8.33,captured,2025-11-21 11:00:00,ach
1596,1746,111,221.65,6.73,refunded,2025-12-15 03:00:00,paypal
1597,1747,440,376.89,11.23,captured,2025-09-28 22:00:00,card
1598,1749,321,83.83,2.73,captured,2026-04-28 16:00:00,card
1599,1750,171,241.03,7.29,captured,2025-10-18 18:00:00,paypal
1600,1751,268,267.06,8.04,captured,2025-08-04 23:00:00,paypal
1601,1754,40,92.35,2.98,captured,2026-06-10 05:00:00,wire
1602,1755,45,186.87,5.72,captured,2026-05-15 13:00:00,ach
1603,1756,179,281.85,8.47,captured,2025-08-22 01:00:00,paypal
1604,1757,405,70.69,2.35,captured,2026-08-07 19:00:00,card
1605,1758,380,76.99,2.53,captured,2026-02-02 12:00:00,card
1606,1759,310,308.47,9.25,captured,2026-06-27 02:00:00,wire
1607,1761,92,90.35,2.92,captured,2025-03-06 22:00:00,wire
1608,1762,369,331.63,9.92,captured,2025-01-15 21:00:00,wire
1609,1763,485,273.02,8.22,captured,2026-09-01 11:00:00,ach
1610,1764,483,106.19,3.38,captured,2025-07-15 11:00:00,ach
1611,1765,356,204.38,6.23,captured,2025-01-25 01:00:00,card
1612,1766,348,222.01,6.74,captured,2026-04-05 21:00:00,wire
1613,1767,112,170.74,5.25,captured,2026-04-27 15:00:00,ach
1614,1768,373,69.88,2.33,captured,2026-07-17 14:00:00,paypal
1615,1768,373,69.87,2.33,captured,2026-07-17 08:00:00,ach
1616,1769,124,244.17,7.38,captured,2025-12-20 08:00:00,paypal
1617,1770,212,75.72,2.5,captured,2026-02-22 08:00:00,paypal
1618,1771,59,209.19,6.37,captured,2026-01-13 18:00:00,ach
1619,1772,152,171.04,5.26,captured,2026-03-05 14:00:00,paypal
1620,1773,38,227.44,6.9,captured,2025-11-13 18:00:00,paypal
1621,1774,231,83.18,2.71,captured,2025-01-20 22:00:00,card
1622,1775,37,421.82,12.53,captured,2025-04-12 09:00:00,wire
1623,1776,384,57.91,1.98,captured,2026-07-21 15:00:00,wire
1624,1776,384,57.91,1.98,captured,2026-07-22 02:00:00,paypal
1625,1777,328,99.69,3.19,captured,2025-01-31 05:00:00,wire
1626,1778,326,161.61,4.99,captured,2025-02-25 11:00:00,card
1627,1779,352,246.14,7.44,captured,2026-05-01 04:00:00,wire
1628,1780,386,188.35,5.76,captured,2026-07-30 11:00:00,ach
1629,1781,338,51.2,1.78,captured,2025-10-01 19:00:00,card
1630,1782,314,154.53,4.78,refunded,2025-03-29 08:00:00,ach
1631,1783,92,146.49,4.55,captured,2025-12-26 02:00:00,card
1632,1784,367,341.04,10.19,captured,2025-01-24 00:00:00,ach
1633,1785,244,71.64,2.38,captured,2025-08-08 15:00:00,wire
1634,1785,244,71.64,2.38,captured,2025-08-08 20:00:00,wire
1635,1787,241,862.48,25.31,captured,2026-06-21 15:00:00,paypal
1636,1788,162,387.89,11.55,captured,2025-03-12 18:00:00,wire
1637,1789,100,65.97,2.21,captured,2026-01-07 09:00:00,wire
1638,1792,9,146.46,4.55,captured,2026-02-12 05:00:00,wire
1639,1793,68,300.92,9.03,captured,2025-01-24 13:00:00,card
1640,1794,457,91.73,2.96,captured,2026-03-26 17:00:00,card
1641,1795,346,111.13,3.52,captured,2026-08-25 13:00:00,ach
1642,1796,120,162.37,5.01,captured,2025-06-29 12:00:00,ach
1643,1797,185,128.38,4.02,captured,2026-04-06 15:00:00,card
1644,1798,45,287.77,8.65,captured,2025-11-23 10:00:00,paypal
1645,1799,422,151.54,4.69,captured,2026-07-12 22:00:00,ach
1646,1800,333,128.45,4.03,captured,2025-12-24 09:00:00,ach
1647,1801,117,149.86,4.65,captured,2026-05-06 09:00:00,card
1648,1801,117,149.86,4.65,captured,2026-05-06 10:00:00,paypal
1649,1802,97,259.72,7.83,captured,2025-04-09 20:00:00,ach
1650,1803,346,50.21,1.76,captured,2025-06-06 12:00:00,wire
1651,1804,281,60.93,2.07,captured,2025-09-28 11:00:00,ach
1652,1806,125,59.33,2.02,captured,2026-01-23 21:00:00,card
1653,1807,498,273.77,8.24,captured,2025-05-12 14:00:00,card
1654,1808,83,119.25,3.76,captured,2026-06-23 01:00:00,card
1655,1809,90,230.87,7.0,captured,2026-01-13 06:00:00,card
1656,1810,368,272.17,8.19,captured,2025-09-12 19:00:00,card
1657,1811,283,34.45,1.3,captured,2025-08-22 14:00:00,paypal
1658,1812,195,109.29,3.47,captured,2026-03-02 02:00:00,wire
1659,1813,369,144.16,4.48,captured,2026-06-20 21:00:00,card
1660,1814,288,229.36,6.95,refunded,2025-11-01 17:00:00,ach
1661,1815,202,327.42,9.8,captured,2026-05-30 00:00:00,card
1662,1816,109,683.63,20.13,captured,2026-03-08 21:00:00,wire
1663,1817,359,399.23,11.88,refunded,2025-02-14 18:00:00,paypal
1664,1819,448,157.4,4.86,captured,2025-12-10 01:00:00,paypal
1665,1820,211,463.66,13.75,captured,2025-11-20 20:00:00,wire
1666,1821,133,85.17,2.77,captured,2026-01-08 08:00:00,paypal
1667,1821,133,85.18,2.77,captured,2026-01-08 10:00:00,ach
1668,1822,26,109.08,3.46,captured,2025-02-09 21:00:00,paypal
1669,1823,136,132.53,4.14,captured,2026-07-06 09:00:00,paypal
1670,1823,136,132.54,4.14,captured,2026-07-06 07:00:00,wire
1671,1824,364,229.76,6.96,captured,2026-06-17 03:00:00,ach
1672,1825,144,64.69,2.18,captured,2026-08-31 17:00:00,paypal
1673,1826,277,130.94,4.1,captured,2026-01-02 06:00:00,wire
1674,1827,108,73.36,2.43,captured,2025-05-27 06:00:00,paypal
1675,1829,451,540.42,15.97,captured,2025-06-23 13:00:00,wire
1676,1830,404,201.99,6.16,captured,2025-11-06 13:00:00,paypal
1677,1831,367,145.86,4.53,captured,2026-05-03 12:00:00,card
1678,1832,286,134.53,4.2,captured,2025-04-17 03:00:00,ach
1679,1833,5,189.87,5.81,refunded,2025-10-04 16:00:00,paypal
1680,1834,22,130.45,4.08,refunded,2025-10-23 14:00:00,card
1681,1835,222,45.13,1.61,captured,2026-07-19 17:00:00,ach
1682,1835,222,45.14,1.61,captured,2026-07-19 09:00:00,wire
1683,1836,376,135.92,4.24,captured,2025-11-24 04:00:00,paypal
1684,1837,66,422.72,12.56,captured,2025-07-26 20:00:00,paypal
1685,1839,478,130.62,4.09,captured,2025-07-04 23:00:00,paypal
1686,1840,418,583.83,17.23,captured,2025-04-04 07:00:00,wire
1687,1841,276,174.23,5.35,captured,2026-03-11 17:00:00,ach
1688,1842,289,102.88,3.28,captured,2026-04-10 19:00:00,paypal
1689,1843,32,196.5,6.0,captured,2025-05-02 07:00:00,card
1690,1845,158,337.35,10.08,captured,2026-04-04 22:00:00,card
1691,1846,408,105.56,3.36,captured,2026-03-05 15:00:00,paypal
1692,1847,3,29.16,1.15,captured,2025-02-19 20:00:00,wire
1693,1847,3,29.17,1.15,captured,2025-02-19 21:00:00,wire
1694,1848,400,140.15,4.36,captured,2025-01-29 15:00:00,card
1695,1850,50,273.16,8.22,captured,2025-11-05 21:00:00,paypal
1696,1853,23,203.28,6.2,captured,2026-03-03 03:00:00,ach
1697,1854,264,189.42,5.79,captured,2026-03-24 16:00:00,card
1698,1855,468,343.35,10.26,captured,2026-08-09 04:00:00,card
1699,1856,295,314.64,9.42,captured,2025-12-21 16:00:00,card
1700,1857,168,107.68,3.42,captured,2026-08-04 21:00:00,wire
1701,1858,445,292.44,8.78,captured,2025-10-01 08:00:00,card
1702,1859,37,346.56,10.35,captured,2025-06-12 11:00:00,ach
1703,1860,125,365.62,10.9,captured,2026-08-17 08:00:00,card
1704,1861,86,236.67,7.16,captured,2025-11-16 07:00:00,ach
1705,1862,7,222.36,6.75,captured,2025-07-18 22:00:00,ach
1706,1863,478,150.02,4.65,captured,2026-01-28 05:00:00,card
1707,1864,105,199.89,6.1,captured,2025-09-16 21:00:00,card
1708,1865,37,525.1,15.53,captured,2026-03-31 16:00:00,wire
1709,1866,458,102.2,3.26,captured,2026-03-26 21:00:00,paypal
1710,1866,458,102.2,3.26,captured,2026-03-27 01:00:00,card
1711,1867,482,105.04,3.35,captured,2025-01-14 17:00:00,card
1712,1868,106,228.09,6.91,captured,2025-11-17 02:00:00,paypal
1713,1869,201,315.12,9.44,captured,2026-06-05 10:00:00,card
1714,1870,338,350.99,10.48,captured,2026-02-07 17:00:00,wire
1715,1871,214,86.3,2.8,captured,2026-03-15 20:00:00,wire
1716,1872,395,190.5,5.82,captured,2026-08-17 06:00:00,wire
1717,1872,395,190.49,5.82,captured,2026-08-16 12:00:00,paypal
1718,1873,125,298.22,8.95,captured,2025-07-31 04:00:00,card
1719,1874,407,428.98,12.74,refunded,2026-02-27 03:00:00,paypal
1720,1875,280,57.24,1.96,captured,2025-01-18 19:00:00,wire
1721,1877,311,68.47,2.29,captured,2026-02-28 07:00:00,ach
1722,1878,5,147.9,4.59,refunded,2025-05-09 08:00:00,card
1723,1879,424,247.67,7.48,captured,2026-04-23 23:00:00,wire
1724,1880,495,66.86,2.24,captured,2026-06-15 00:00:00,paypal
1725,1881,78,128.12,4.02,captured,2026-06-30 03:00:00,wire
1726,1882,264,51.77,1.8,captured,2025-01-31 12:00:00,paypal
1727,1883,169,288.89,8.68,captured,2025-07-18 18:00:00,paypal
1728,1884,32,105.07,3.35,captured,2025-11-08 21:00:00,paypal
1729,1886,14,245.8,7.43,captured,2026-07-07 09:00:00,card
1730,1887,13,225.17,6.83,captured,2026-08-11 12:00:00,card
1731,1888,406,102.94,3.29,captured,2026-04-19 08:00:00,wire
1732,1888,406,102.94,3.29,captured,2026-04-19 13:00:00,card
1733,1889,142,209.41,6.37,captured,2025-06-20 12:00:00,paypal
1734,1890,453,57.17,1.96,refunded,2025-03-14 00:00:00,ach
1735,1891,298,123.28,3.88,captured,2026-05-20 09:00:00,card
1736,1892,263,211.83,6.44,captured,2026-03-29 21:00:00,ach
1737,1893,205,195.4,5.97,captured,2026-07-29 23:00:00,card
1738,1894,186,162.78,5.02,captured,2025-08-23 03:00:00,card
1739,1895,113,113.04,3.58,captured,2025-04-15 01:00:00,ach
1740,1896,352,193.38,5.91,captured,2026-07-04 12:00:00,paypal
1741,1897,304,258.09,7.78,refunded,2025-03-09 04:00:00,card
1742,1898,12,68.94,2.3,captured,2025-12-15 10:00:00,wire
1743,1898,12,68.94,2.3,captured,2025-12-14 21:00:00,wire
1744,1900,450,465.19,13.79,refunded,2025-12-02 18:00:00,paypal
1745,1901,247,194.17,5.93,captured,2025-09-05 10:00:00,paypal
1746,1904,96,144.42,4.49,captured,2025-06-02 06:00:00,wire
1747,1906,156,66.99,2.24,captured,2025-09-08 22:00:00,wire
1748,1907,149,155.65,4.81,captured,2025-06-29 18:00:00,ach
1749,1908,32,158.1,4.88,captured,2026-03-18 21:00:00,wire
1750,1908,32,158.1,4.88,captured,2026-03-18 19:00:00,wire
1751,1909,445,26.33,1.06,captured,2025-08-10 22:00:00,paypal
1752,1911,353,118.81,3.75,captured,2025-10-22 22:00:00,ach
1753,1912,358,183.79,5.63,captured,2026-06-03 18:00:00,wire
1754,1913,176,441.47,13.1,captured,2025-03-06 16:00:00,wire
1755,1914,250,184.11,5.64,refunded,2025-01-23 03:00:00,card
