remote_id,remote_brand_id,remote_created,remote_gateway_id,transaction_type,status,errordesc,psp,pp,paymentmethod,country,card_bin,source
11319,1048,1774335416,7,deposit,3,Issuer unavailable,,PP-Fallback,,PL,US,CY
25246,1067,1774335837,13,withdrawal,3,Transaction timed out. Old status pending_async. New status declined.,,,,CA,DE,BR
18896,1011,1774337693,14,authorization,3,Suspected fraud,,,,CA,,CY
21403,1078,1774338371,7,authorization,12,,,,card,ES,US,CY
18243,1073,1774338393,9,payout,2,,LegacyPSP-B,,,ES,BR,CY
2271,1011,1774339042,14,authorization,4,,,,,CA,FR,CY
9967,1018,1774339313,10,sale,2,,,,,DE,FR,CY
29233,1059,1774340013,9,api_sale,2,,LegacyPSP-B,,,US,,CY
5369,1004,1774340191,13,payout,2,,,,,MX,GB,CY
20062,1051,1774340441,1,sale,12,,,,,FR,,CY
21031,1075,1774341427,3,withdrawal,12,,LegacyPSP-B,PP-Fallback,,FR,,CY
22124,1009,1774341545,13,capture,12,,LegacyPSP-B,,,CA,US,CY
12057,1031,1774342404,14,payout,7,,LegacyPSP-B,,,MX,GB,CY
21377,1010,1774343484,4,withdrawal,2,,LegacyPSP-A,,,NL,ES,CY
6735,1074,1774343539,2,deposit,3,Invalid CVV,,,,ES,MX,CY
5425,1058,1774343945,4,payout,4,,,PP-Fallback,,PL,,CY
3868,1058,1774344388,11,authorization,4,,LegacyPSP-A,,bank_transfer,PL,,CY
24175,1030,1774345682,6,deposit,2,,LegacyPSP-B,PP-Fallback,,CA,DE,CY
29158,1064,1774346083,1,payout,3,Transaction timed out. Old status pending_async. New status declined.,,PP-Fallback,,BR,GB,BR
9793,1055,1774346295,4,refund,12,,,PP-Fallback,,ES,PL,CY
6225,1070,1774346550,9,api_sale,4,,,PP-Fallback,,FR,,BR
13650,1018,1774346672,10,withdrawal,4,,,,,DE,MX,CY
25805,1058,1774347061,4,deposit,3,Insufficient funds,,,wallet,PL,,CY
17915,1030,1774347962,6,payout,4,,LegacyPSP-B,,,CA,,CY
9073,1011,1774348062,14,capture,3,Invalid CVV,,,,CA,NL,CY
29950,1076,1774348384,4,withdrawal,2,,LegacyPSP-A,,card,BR,US,CY
9854,1036,1774349280,11,deposit,12,,,,,MX,,CY
1916,1016,1774349295,13,refund,2,,,,card,MX,GB,CY
25738,1018,1774350344,10,withdrawal,3,Issuer unavailable,LegacyPSP-B,,,DE,,CY
19719,1012,1774352248,5,sale,4,,,,card,MX,,CY
8914,1034,1774352249,10,refund,3,Invalid CVV,LegacyPSP-A,,,MX,US,CY
7217,1067,1774352382,9,deposit,12,,LegacyPSP-B,,wallet,CA,DE,CY
9778,1031,1774353018,4,withdrawal,4,,,,,MX,,CY
21621,1011,1774353225,14,authorization,12,,LegacyPSP-B,PP-Fallback,,CA,FR,CY
7678,1053,1774354202,11,api_sale,12,,,,,NL,GB,CY
17033,1029,1774355248,5,deposit,12,,,,bank_transfer,MX,,BR
22835,1018,1774356580,8,authorization,4,,LegacyPSP-B,,,DE,ES,CY
25427,1010,1774356709,8,payout,3,Transaction timed out. Old status pending. New status declined.,LegacyPSP-B,PP-Fallback,bank_transfer,NL,ES,CY
7627,1020,1774356811,9,api_sale,12,,,,,CA,,CY
20748,1009,1774357030,1,api_sale,3,Transaction timed out. Old status pending_async. New status declined.,LegacyPSP-B,,,CA,PL,CY
19472,1035,1774357482,9,authorization,4,,,,,PL,,CY
3648,1009,1774357809,5,withdrawal,2,,LegacyPSP-A,,,CA,,CY
18325,1014,1774357998,8,deposit,4,,,,bank_transfer,CA,,CY
5672,1010,1774359055,6,capture,12,,LegacyPSP-B,,bank_transfer,NL,,CY
21742,1007,1774359169,11,withdrawal,12,,,,,DE,CA,CY
23277,1010,1774361528,8,withdrawal,2,,,,,NL,PL,CY
13820,1012,1774362711,9,capture,3,Transaction timed out. Old status pending_async. New status declined.,,,,MX,FR,CY
12561,1062,1774363198,7,withdrawal,3,Issuer unavailable,LegacyPSP-A,,,PL,,CY
26575,1018,1774364789,8,refund,3,Transaction timed out. Old status pending. New status declined.,,,wallet,DE,GB,CY
20952,1058,1774365709,4,deposit,12,,,,,PL,GB,CY
12335,1012,1774366163,12,refund,3,Suspected fraud,LegacyPSP-B,,,MX,DE,CY
9498,1011,1774367134,14,refund,12,,,,,CA,NL,CY
11689,1015,1774370607,10,deposit,3,Card expired,LegacyPSP-A,,,PL,BR,CY
10053,1044,1774371509,5,api_sale,3,Suspected fraud,LegacyPSP-B,PP-Fallback,bank_transfer,US,ES,CY
20698,1009,1774372591,1,authorization,4,,,,,CA,US,BR
14958,1058,1774374538,3,withdrawal,3,Issuer unavailable,,,card,PL,,CY
5693,1010,1774375394,4,withdrawal,3,Transaction timed out. Old status pending_async. New status declined.,,PP-Fallback,,NL,ES,CY
29364,1057,1774375720,8,withdrawal,4,,,,,GB,US,CY
4532,1078,1774375820,7,withdrawal,3,Do not honor,,,card,ES,CA,CY
810,1030,1774376062,8,sale,3,Do not honor,LegacyPSP-A,,,CA,CA,CY
20810,1038,1774376882,2,api_sale,3,Insufficient funds,,,,DE,,CY
916,1073,1774378190,9,deposit,1,,,,bank_transfer,ES,CA,CY
19764,1066,1774378191,14,deposit,12,,LegacyPSP-B,,,GB,ES,CY
16619,1030,1774378333,8,authorization,3,Insufficient funds,LegacyPSP-B,,,CA,,CY
13830,1048,1774378771,7,authorization,3,Issuer unavailable,,,wallet,PL,NL,CY
27146,1030,1774379317,3,deposit,3,Suspected fraud,,,,CA,BR,CY
5954,1007,1774380408,4,refund,3,Invalid CVV,,,,DE,,CY
8607,1047,1774382367,2,withdrawal,12,,,,,PL,,CY
26960,1073,1774382369,9,payout,4,,,,wallet,ES,,CY
3004,1067,1774382565,13,refund,12,,,,,CA,,BR
23022,1017,1774383247,6,sale,2,,,,,BR,,CY
4555,1066,1774383291,14,refund,4,,,,,GB,DE,CY
16373,1051,1774383782,4,sale,12,,LegacyPSP-B,,,FR,PL,CY
22901,1067,1774386260,14,payout,2,,LegacyPSP-A,,,CA,DE,CY
5169,1009,1774386315,4,payout,4,,,,,CA,DE,CY
2746,1038,1774386335,5,refund,2,,,,,DE,DE,CY
29283,1009,1774386789,13,payout,1,,,,,CA,ES,CY
23613,1073,1774387530,9,authorization,12,,,,,ES,,BR
15931,1064,1774387673,5,capture,3,Issuer unavailable,LegacyPSP-A,PP-Fallback,,BR,US,CY
18994,1030,1774388284,3,deposit,3,Card expired,,,,CA,ES,CY
19359,1048,1774389531,10,payout,2,,LegacyPSP-A,,card,PL,NL,CY
9247,1010,1774390158,6,payout,3,Issuer unavailable,,,wallet,NL,,CY
6273,1016,1774391884,13,api_sale,12,,LegacyPSP-A,,card,MX,BR,CY
4103,1024,1774392854,10,payout,3,Insufficient funds,LegacyPSP-B,,,CA,DE,CY
26388,1075,1774393322,6,withdrawal,4,,,,,FR,,CY
6841,1067,1774393424,9,withdrawal,3,Insufficient funds,,,,CA,,CY
6707,1073,1774393449,9,payout,3,Transaction timed out. Old status pending_async. New status declined.,LegacyPSP-A,,,ES,NL,CY
5580,1074,1774395150,14,sale,2,,LegacyPSP-A,,,ES,,CY
8380,1010,1774396380,5,deposit,3,Issuer unavailable,,,,NL,BR,CY
7082,1059,1774396766,14,sale,3,Card expired,,,,US,GB,CY
26252,1051,1774397334,1,deposit,2,,LegacyPSP-B,,,FR,,BR
25181,1059,1774397404,9,deposit,3,Suspected fraud,LegacyPSP-A,PP-Fallback,,US,BR,CY
25041,1064,1774399135,1,authorization,2,,,PP-Fallback,bank_transfer,BR,MX,CY
467,1044,1774399447,6,authorization,3,Transaction timed out. Old status pending_async. New status declined.,LegacyPSP-A,,,US,GB,CY
26128,1067,1774399582,9,withdrawal,12,,LegacyPSP-B,,bank_transfer,CA,MX,CY
20176,1064,1774400404,12,deposit,3,Transaction timed out. Old status pending_async. New status declined.,LegacyPSP-B,,,BR,DE,CY
13727,1011,1774400521,14,deposit,4,,,,,CA,,CY
4819,1049,1774400958,13,refund,3,Transaction timed out. Old status pending. New status declined.,LegacyPSP-B,,,CA,ES,CY
9922,1020,1774401306,13,refund,3,Transaction timed out. Old status pending_async. New status declined.,LegacyPSP-A,,,CA,NL,CY
12151,1012,1774403905,12,withdrawal,2,,,PP-Fallback,,MX,US,CY
23170,1011,1774404571,14,deposit,12,,,,,CA,,CY
23868,1052,1774404777,6,deposit,1,,,PP-Fallback,,CA,BR,CY
7389,1020,1774405244,13,capture,4,,,,bank_transfer,CA,BR,CY
12742,1051,1774405625,1,payout,12,,,,,FR,,CY
11861,1004,1774406033,13,sale,4,,,PP-Fallback,card,MX,,CY
14930,1030,1774406503,3,payout,7,,,,,CA,DE,CY
27572,1073,1774408730,9,withdrawal,3,Card expired,,,,ES,,CY
22813,1010,1774409308,5,deposit,3,Card expired,LegacyPSP-A,,,NL,PL,CY
28958,1067,1774409488,13,deposit,4,,,,,CA,GB,CY
1974,1009,1774411451,5,deposit,2,,,,bank_transfer,CA,ES,CY
15087,1030,1774412561,8,withdrawal,4,,,,,CA,ES,BR
20144,1059,1774413091,9,refund,3,Invalid CVV,LegacyPSP-A,,,US,,CY
5365,1067,1774413177,13,sale,3,Issuer unavailable,,,,CA,DE,BR
22132,1007,1774413321,4,sale,4,,,,card,DE,GB,CY
26879,1009,1774414663,13,api_sale,12,,,,,CA,,CY
16880,1031,1774415769,14,refund,12,,,,bank_transfer,MX,DE,CY
25972,1066,1774417286,14,withdrawal,4,,,PP-Fallback,,GB,CA,CY
11699,1065,1774417331,9,refund,12,,LegacyPSP-A,,,DE,NL,CY
5388,1030,1774418057,6,api_sale,3,Insufficient funds,,PP-Fallback,,CA,,CY
29501,1031,1774420757,4,authorization,12,,,,,MX,FR,CY
13436,1073,1774421222,9,authorization,4,,,PP-Fallback,,ES,FR,CY
8997,1067,1774421698,13,withdrawal,12,,,,,CA,ES,CY
13361,1018,1774422181,10,deposit,7,,,,bank_transfer,DE,GB,CY
28374,1002,1774423496,11,authorization,3,Invalid CVV,,,,ES,FR,CY
25553,1067,1774423959,14,authorization,3,Do not honor,,PP-Fallback,,CA,US,CY
4242,1073,1774424945,9,deposit,1,,LegacyPSP-B,,,ES,DE,CY
10248,1067,1774425061,9,refund,2,,,,,CA,DE,CY
18275,1067,1774425061,13,sale,1,,,,bank_transfer,CA,,CY
22026,1064,1774425671,1,payout,4,,,,,BR,MX,CY
7555,1009,1774426377,5,payout,4,,LegacyPSP-B,,card,CA,,CY
16961,1012,1774426790,12,withdrawal,2,,,,,MX,,CY
205,1049,1774427857,4,capture,3,Insufficient funds,,PP-Fallback,,CA,,CY
20526,1007,1774429201,11,withdrawal,4,,,,,DE,CA,CY
7719,1015,1774430228,10,refund,3,Transaction timed out. Old status pending. New status declined.,,,,PL,PL,CY
9162,1073,1774431193,9,capture,3,Issuer unavailable,LegacyPSP-B,,wallet,ES,DE,CY
20774,1004,1774432182,9,api_sale,12,,,PP-Fallback,bank_transfer,MX,FR,CY
9379,1044,1774435106,12,capture,4,,LegacyPSP-A,,,US,,CY
7966,1058,1774436116,11,deposit,12,,,,,PL,,CY
24166,1031,1774436287,2,api_sale,2,,,,,MX,GB,CY
7424,1000,1774436298,7,api_sale,3,Transaction timed out. Old status pending_async. New status declined.,LegacyPSP-A,,,BR,MX,CY
22798,1011,1774436909,14,deposit,3,Insufficient funds,LegacyPSP-B,,,CA,US,CY
26322,1003,1774437554,7,refund,2,,LegacyPSP-B,,,US,NL,CY
5825,1015,1774437720,10,authorization,2,,,PP-Fallback,,PL,GB,CY
14354,1044,1774438189,12,api_sale,2,,,,,US,PL,CY
14693,1051,1774438223,1,sale,12,,,,,FR,GB,CY
26132,1015,1774438332,10,authorization,4,,,,,PL,,CY
19837,1031,1774438558,14,authorization,3,Card expired,LegacyPSP-A,PP-Fallback,card,MX,BR,CY
24602,1073,1774438738,9,payout,7,,,PP-Fallback,,ES,,CY
2703,1011,1774439683,14,authorization,2,,LegacyPSP-B,,card,CA,US,BR
5788,1002,1774441206,11,sale,12,,LegacyPSP-B,,,ES,MX,CY
10757,1059,1774441564,12,authorization,2,,LegacyPSP-A,,,US,,BR
25422,1033,1774442479,9,authorization,3,Transaction timed out. Old status pending. New status declined.,,,,BR,PL,CY
19821,1042,1774444319,8,deposit,3,Insufficient funds,,,,BR,MX,CY
5196,1010,1774444410,6,withdrawal,2,,,PP-Fallback,,NL,US,BR
8075,1012,1774444523,5,payout,3,Invalid CVV,,,,MX,,CY
8162,1054,1774445099,1,withdrawal,12,,,,,BR,BR,CY
8501,1048,1774445257,7,payout,4,,,,wallet,PL,,CY
4687,1067,1774445885,9,authorization,1,,,PP-Fallback,,CA,FR,CY
6494,1018,1774446242,8,refund,3,Insufficient funds,LegacyPSP-B,PP-Fallback,,DE,PL,CY
26753,1064,1774446932,12,payout,3,Do not honor,LegacyPSP-B,,,BR,DE,CY
14644,1076,1774447269,6,payout,2,,LegacyPSP-B,,,BR,CA,CY
8750,1023,1774447803,12,withdrawal,2,,,,,ES,,CY
15304,1066,1774448149,14,authorization,3,Issuer unavailable,,,,GB,ES,CY
2408,1048,1774448643,10,sale,2,,LegacyPSP-A,,wallet,PL,MX,CY
16844,1051,1774448750,4,deposit,4,,,,,FR,PL,CY
13851,1048,1774448847,7,authorization,3,Do not honor,,,,PL,,BR
10132,1062,1774449278,7,withdrawal,2,,,,,PL,,CY
2127,1007,1774449381,11,deposit,2,,,,bank_transfer,DE,,CY
8424,1067,1774449458,9,payout,4,,,,wallet,CA,MX,CY
973,1034,1774449646,10,sale,4,,,,card,MX,GB,CY
17100,1007,1774449821,11,api_sale,2,,LegacyPSP-B,,,DE,,CY
271,1012,1774450402,12,refund,3,Card expired,,,,MX,DE,CY
10893,1031,1774451037,2,payout,3,Do not honor,LegacyPSP-A,,,MX,ES,CY
29127,1064,1774451770,5,api_sale,4,,,PP-Fallback,,BR,FR,CY
6106,1073,1774453247,9,api_sale,2,,LegacyPSP-A,,,ES,US,CY
7997,1073,1774453527,9,authorization,2,,LegacyPSP-B,,,ES,FR,CY
15073,1076,1774454797,7,authorization,7,,LegacyPSP-A,PP-Fallback,,BR,,CY
22271,1050,1774454984,11,api_sale,3,Insufficient funds,,,card,DE,MX,CY
19661,1004,1774455440,8,deposit,3,Insufficient funds,LegacyPSP-A,,,MX,CA,CY
14049,1058,1774455888,4,withdrawal,2,,,,,PL,GB,CY
13044,1009,1774457236,13,payout,12,,,PP-Fallback,wallet,CA,GB,CY
15026,1030,1774457950,3,api_sale,2,,LegacyPSP-A,,,CA,CA,CY
26860,1073,1774458708,9,api_sale,4,,,PP-Fallback,,ES,,CY
25320,1030,1774461734,8,capture,3,Insufficient funds,,,,CA,,CY
13854,1059,1774462338,12,deposit,2,,LegacyPSP-A,,,US,PL,BR
27176,1050,1774462349,11,capture,2,,,,,DE,,CY
22617,1009,1774465814,1,authorization,3,Suspected fraud,,,bank_transfer,CA,,CY
4673,1009,1774466013,4,api_sale,3,Insufficient funds,LegacyPSP-A,,,CA,,CY
5480,1059,1774466376,14,sale,12,,,,,US,FR,CY
28190,1010,1774467547,8,authorization,4,,,,,NL,,BR
23322,1007,1774467797,8,refund,12,,,,wallet,DE,MX,CY
27966,1031,1774470525,2,capture,3,Transaction timed out. Old status pending. New status declined.,,PP-Fallback,,MX,CA,CY
21007,1063,1774471067,2,authorization,2,,,,,NL,MX,CY
4508,1073,1774472234,9,refund,4,,LegacyPSP-B,,,ES,GB,CY
13266,1074,1774474461,14,payout,3,Transaction timed out. Old status pending_async. New status declined.,LegacyPSP-B,,,ES,,CY
27895,1049,1774474570,13,api_sale,12,,LegacyPSP-B,PP-Fallback,,CA,,CY
27523,1018,1774475209,10,payout,3,Suspected fraud,,PP-Fallback,,DE,,CY
18302,1007,1774476137,2,api_sale,12,,,,,DE,,CY
1640,1076,1774476171,7,payout,3,Issuer unavailable,,,,BR,CA,CY
3359,1031,1774477060,4,capture,4,,,,wallet,MX,PL,CY
26712,1012,1774477943,14,deposit,2,,,PP-Fallback,,MX,BR,CY
5218,1052,1774478221,3,deposit,3,Issuer unavailable,LegacyPSP-A,,card,CA,,CY
19744,1015,1774478320,10,capture,12,,LegacyPSP-B,,,PL,,CY
14696,1004,1774478411,13,deposit,4,,,,,MX,ES,CY
3994,1027,1774478765,9,deposit,4,,LegacyPSP-B,,card,DE,US,CY
27157,1004,1774479697,13,refund,3,Transaction timed out. Old status pending_async. New status declined.,,PP-Fallback,,MX,BR,CY
12112,1051,1774480745,4,refund,12,,LegacyPSP-B,,,FR,CA,CY
10498,1059,1774480802,12,payout,4,,LegacyPSP-B,PP-Fallback,,US,CA,CY
969,1052,1774480992,11,deposit,12,,,PP-Fallback,,CA,GB,CY
17810,1059,1774481301,9,refund,1,,,,,US,GB,CY
9595,1066,1774483930,14,capture,3,Do not honor,,,,GB,BR,CY
10230,1051,1774484751,4,authorization,12,,,,,FR,,CY
22360,1003,1774486445,6,authorization,2,,,,,US,,BR
15450,1064,1774487195,1,refund,3,Suspected fraud,,,,BR,BR,CY
25857,1067,1774487340,14,capture,2,,LegacyPSP-B,,,CA,MX,BR
2130,1067,1774488094,13,payout,2,,LegacyPSP-A,PP-Fallback,,CA,,CY
7073,1071,1774488393,6,withdrawal,3,Card expired,,,bank_transfer,DE,,CY
19300,1010,1774488447,5,sale,2,,,,,NL,PL,CY
9189,1004,1774490132,9,api_sale,3,Issuer unavailable,LegacyPSP-A,,,MX,PL,CY
22871,1029,1774490569,6,api_sale,3,Invalid CVV,LegacyPSP-B,,,MX,CA,CY
7642,1017,1774491420,6,payout,4,,LegacyPSP-B,,,BR,ES,CY
22691,1000,1774492488,7,deposit,3,Invalid CVV,LegacyPSP-A,,,BR,BR,CY
12637,1007,1774492853,2,api_sale,2,,,,,DE,CA,CY
20963,1010,1774493781,5,capture,3,Invalid CVV,LegacyPSP-B,PP-Fallback,,NL,,CY
23185,1011,1774495341,14,deposit,2,,LegacyPSP-B,,,CA,GB,CY
29375,1030,1774496128,3,capture,3,Insufficient funds,LegacyPSP-B,,,CA,BR,CY
28539,1009,1774498538,13,api_sale,3,Issuer unavailable,,,,CA,PL,CY
29858,1020,1774500391,9,refund,3,Insufficient funds,,,,CA,,BR
8980,1049,1774500759,11,capture,3,Card expired,LegacyPSP-B,,bank_transfer,CA,DE,CY
13865,1017,1774501410,1,sale,12,,,,,BR,,CY
3445,1009,1774501423,13,payout,3,Transaction timed out. Old status pending_async. New status declined.,,,,CA,BR,CY
19609,1018,1774501468,8,refund,2,,LegacyPSP-A,,,DE,,CY
17258,1011,1774501793,14,payout,3,Insufficient funds,,,,CA,MX,CY
21611,1058,1774501864,11,deposit,2,,LegacyPSP-B,,,PL,,CY
19127,1042,1774502937,8,api_sale,2,,,,,BR,GB,CY
12797,1004,1774503562,10,authorization,3,Issuer unavailable,LegacyPSP-B,,,MX,,BR
635,1038,1774503960,1,refund,3,Card expired,,,bank_transfer,DE,,CY
18915,1073,1774504222,9,payout,1,,LegacyPSP-A,,,ES,BR,CY
6435,1010,1774504230,4,sale,3,Transaction timed out. Old status pending_async. New status declined.,,,,NL,DE,CY
6868,1009,1774504650,13,refund,12,,LegacyPSP-A,PP-Fallback,,CA,,CY
6471,1075,1774504919,3,authorization,3,Invalid CVV,LegacyPSP-A,,,FR,FR,CY
12055,1059,1774505196,14,deposit,2,,,PP-Fallback,,US,MX,CY
27381,1011,1774505569,14,api_sale,2,,,,,CA,US,CY
6042,1008,1774506517,11,refund,12,,,,,NL,NL,CY
12976,1000,1774507560,7,refund,3,Invalid CVV,,,wallet,BR,NL,CY
393,1062,1774508245,7,authorization,12,,,,,PL,US,CY
6194,1018,1774508783,8,authorization,3,Do not honor,,PP-Fallback,,DE,,CY
18064,1030,1774509056,8,refund,2,,,,,CA,,CY
6038,1018,1774509218,10,deposit,2,,,,bank_transfer,DE,PL,BR
27398,1052,1774509304,3,capture,3,Invalid CVV,,PP-Fallback,,CA,MX,CY
17804,1044,1774509316,12,capture,3,Do not honor,,,,US,,CY
18707,1044,1774509360,5,capture,3,Invalid CVV,LegacyPSP-A,,,US,,BR
20458,1059,1774509397,9,deposit,12,,,,,US,MX,CY
20203,1041,1774509838,10,capture,4,,,,,BR,PL,CY
12899,1020,1774509878,9,withdrawal,2,,,,,CA,US,CY
7531,1044,1774510714,6,authorization,2,,,,,US,PL,CY
19823,1011,1774511580,14,withdrawal,4,,LegacyPSP-A,,,CA,GB,CY
8505,1015,1774515125,10,authorization,3,Do not honor,,,,PL,GB,CY
13218,1064,1774515710,1,payout,4,,,,,BR,,CY
9320,1009,1774516277,13,api_sale,3,Issuer unavailable,,PP-Fallback,,CA,BR,CY
23906,1023,1774516297,3,api_sale,4,,LegacyPSP-B,,,ES,,CY
18153,1059,1774516635,9,deposit,12,,,,,US,ES,CY
13898,1013,1774516788,2,refund,12,,,,,CA,MX,CY
22145,1004,1774519894,13,deposit,3,Issuer unavailable,,,wallet,MX,GB,CY
25032,1052,1774519899,11,capture,12,,LegacyPSP-A,,,CA,,CY
3769,1039,1774520181,1,deposit,12,,,,,CA,GB,CY
13418,1059,1774520971,12,deposit,3,Issuer unavailable,LegacyPSP-B,,bank_transfer,US,,CY
20326,1018,1774521222,10,sale,3,Suspected fraud,LegacyPSP-A,,,DE,,CY
2944,1036,1774521459,1,deposit,4,,,,,MX,NL,CY
25711,1030,1774521837,8,payout,3,Card expired,,,,CA,DE,CY
29914,1029,1774522726,13,payout,12,,,,,MX,BR,CY
13843,1004,1774523238,10,authorization,12,,,,,MX,CA,CY
27756,1061,1774523933,1,deposit,2,,,,,DE,,CY
21987,1059,1774524662,14,refund,12,,,,,US,,CY
27048,1030,1774525409,3,capture,1,,,PP-Fallback,,CA,GB,CY
1098,1036,1774525484,11,payout,3,Transaction timed out. Old status pending_async. New status declined.,,,,MX,CA,CY
10439,1073,1774526304,9,refund,1,,,,,ES,MX,BR
12407,1038,1774526431,2,deposit,4,,,,,DE,,CY
26182,1024,1774527796,10,refund,12,,LegacyPSP-B,,,CA,ES,CY
3882,1012,1774528155,12,withdrawal,3,Do not honor,LegacyPSP-A,,,MX,,CY
20701,1012,1774528596,5,deposit,4,,,,,MX,DE,CY
4502,1058,1774529374,3,refund,12,,,,,PL,,CY
11028,1048,1774530899,10,payout,3,Suspected fraud,LegacyPSP-A,,,PL,CA,CY
28909,1015,1774531479,10,deposit,3,Suspected fraud,,,bank_transfer,PL,,CY
13741,1057,1774531913,6,capture,4,,,,bank_transfer,GB,PL,CY
23705,1000,1774533056,12,authorization,3,Transaction timed out. Old status pending_async. New status declined.,,PP-Fallback,,BR,,CY
24955,1042,1774535817,8,payout,2,,,PP-Fallback,,BR,BR,CY
6705,1028,1774536608,5,authorization,2,,,,,DE,GB,CY
10767,1015,1774536909,10,capture,3,Issuer unavailable,,,,PL,,CY
8657,1062,1774537661,7,api_sale,12,,,,,PL,GB,CY
23898,1004,1774538836,10,sale,12,,,,,MX,FR,BR
15703,1042,1774538920,8,capture,4,,LegacyPSP-B,PP-Fallback,,BR,,CY
19057,1057,1774539364,11,sale,1,,,,,GB,MX,BR
18402,1004,1774539889,8,capture,4,,LegacyPSP-B,,,MX,,CY
29802,1009,1774541154,1,sale,2,,,,,CA,BR,CY
4873,1007,1774541785,8,deposit,2,,,PP-Fallback,,DE,,CY
4543,1010,1774543877,8,deposit,3,Invalid CVV,,,,NL,ES,CY
17811,1011,1774543920,14,sale,2,,,,,CA,PL,CY
6907,1000,1774546723,12,api_sale,3,Insufficient funds,LegacyPSP-B,,,BR,,CY
27070,1012,1774547309,9,sale,3,Transaction timed out. Old status pending_async. New status declined.,,,card,MX,MX,CY
29782,1007,1774547475,4,sale,12,,LegacyPSP-A,,,DE,,CY
27073,1010,1774548281,5,withdrawal,2,,,,,NL,NL,CY
6255,1062,1774548690,7,api_sale,7,,,PP-Fallback,,PL,BR,BR
16221,1038,1774549016,5,payout,3,Suspected fraud,,PP-Fallback,,DE,US,CY
11349,1010,1774549045,8,api_sale,3,Card expired,,,,NL,MX,CY
6922,1073,1774550610,9,deposit,2,,,,,ES,,CY
14774,1031,1774551701,4,authorization,4,,LegacyPSP-B,,card,MX,DE,CY
25171,1064,1774551946,12,api_sale,3,Insufficient funds,LegacyPSP-B,,,BR,PL,CY
4946,1030,1774552358,3,api_sale,3,Card expired,,,,CA,US,CY
469,1073,1774553262,9,deposit,2,,,,bank_transfer,ES,,CY
1207,1052,1774553909,3,withdrawal,12,,,,,CA,FR,CY
11773,1015,1774553922,10,api_sale,3,Transaction timed out. Old status pending. New status declined.,LegacyPSP-A,,,PL,,CY
11855,1024,1774554177,4,withdrawal,4,,,,,CA,,CY
11171,1010,1774555887,6,payout,3,Insufficient funds,LegacyPSP-A,,,NL,ES,CY
498,1019,1774556607,13,sale,3,Transaction timed out. Old status pending. New status declined.,,,,MX,CA,CY
9762,1029,1774556608,6,authorization,3,Suspected fraud,,,,MX,CA,CY
5215,1035,1774556653,9,sale,2,,LegacyPSP-A,,wallet,PL,,CY
9983,1009,1774557206,13,refund,3,Suspected fraud,,PP-Fallback,,CA,BR,CY
5939,1036,1774557795,11,withdrawal,3,Do not honor,,PP-Fallback,,MX,NL,CY
15172,1010,1774559015,4,api_sale,3,Insufficient funds,,,wallet,NL,CA,CY
8593,1007,1774559834,4,payout,3,Transaction timed out. Old status pending_async. New status declined.,LegacyPSP-B,,,DE,PL,CY
24343,1019,1774560631,10,authorization,4,,,,,MX,,CY
4231,1009,1774561118,13,api_sale,12,,,,,CA,MX,CY
19666,1009,1774561442,1,sale,4,,,PP-Fallback,,CA,NL,BR
29205,1011,1774561560,14,refund,2,,,PP-Fallback,,CA,US,CY
25063,1066,1774561704,14,api_sale,3,Suspected fraud,,PP-Fallback,,GB,MX,BR
3054,1044,1774562385,6,deposit,4,,LegacyPSP-A,,,US,MX,CY
13902,1052,1774562780,6,payout,3,Invalid CVV,LegacyPSP-B,,,CA,PL,CY
19295,1031,1774563446,2,payout,3,Suspected fraud,,,,MX,,CY
19520,1058,1774567808,3,refund,3,Insufficient funds,LegacyPSP-A,,bank_transfer,PL,,CY
28126,1004,1774569966,9,withdrawal,1,,LegacyPSP-A,,,MX,BR,CY
14187,1015,1774570012,10,capture,3,Insufficient funds,LegacyPSP-B,,,PL,BR,BR
25949,1037,1774570870,5,api_sale,3,Card expired,,,,MX,,CY
26244,1067,1774571268,13,withdrawal,2,,,,,CA,NL,CY
9119,1031,1774572419,2,authorization,4,,,,,MX,PL,CY
29073,1067,1774573647,9,authorization,3,Transaction timed out. Old status pending. New status declined.,,,,CA,CA,CY
1612,1059,1774573921,14,deposit,2,,LegacyPSP-A,PP-Fallback,,US,,CY
12075,1007,1774574581,2,deposit,3,Insufficient funds,,,card,DE,ES,CY
13360,1066,1774574966,14,sale,3,Issuer unavailable,LegacyPSP-A,,,GB,,CY
10617,1005,1774577569,10,refund,3,Insufficient funds,LegacyPSP-B,PP-Fallback,,CA,CA,CY
20636,1073,1774577795,9,capture,4,,,,,ES,DE,CY
10680,1012,1774578282,14,deposit,12,,,,,MX,CA,CY
2109,1052,1774579811,11,refund,2,,,,,CA,PL,CY
5029,1007,1774580568,4,sale,4,,,,,DE,,CY
21170,1068,1774580814,9,withdrawal,4,,LegacyPSP-B,,,DE,CA,CY
17791,1020,1774581343,9,sale,12,,LegacyPSP-A,PP-Fallback,,CA,,CY
7791,1018,1774581825,10,refund,4,,,,bank_transfer,DE,DE,CY
14448,1020,1774582207,13,refund,2,,,,,CA,PL,CY
24351,1034,1774583285,13,deposit,2,,,,,MX,CA,CY
23577,1015,1774583539,10,api_sale,3,Issuer unavailable,LegacyPSP-B,,,PL,,CY
6718,1011,1774584776,14,withdrawal,12,,,,,CA,FR,CY
