Order ID,Order Date,Order Time,Customer ID,Membership Status,Restaurant Name,Cuisine Type,City,Order Status,Items Count,Subtotal,Base Delivery Fee,JET+ Delivery Fees Funded,JET+ Logistics Delivery Fee Share,Service Fee,Tip Amount,Order Total,Payment Method,Delivery Time (min),Driver ID,Customer Rating,Promo Code Used
ORD-100640,2026-04-06,09:51,CUST-1143,JET+ Member,Pitmaster's Porch,BBQ,Hillsboro,Delivered,6,41.83,4.58,4.58,3.24,4.6,9.69,56.12,Gift Card,71,DRV-239,2,
ORD-100641,2026-04-07,04:06,CUST-1041,Non-Member,Falafel House,Mediterranean,Lake Oswego,Delivered Late,4,77.99,7.18,0.0,5.38,8.58,1.95,95.7,Credit Card,29,DRV-274,2,FREEDEL
ORD-100642,2026-04-07,04:42,CUST-1314,JET+ Member,Falafel House,Mediterranean,Gresham,Delivered,4,67.22,4.82,4.82,3.24,7.39,7.33,81.94,Google Pay,36,DRV-256,5,
ORD-100643,2026-04-07,17:22,CUST-1293,Non-Member,Sunrise Skillet,Breakfast,Gresham,Delivered,3,14.35,5.41,0.0,3.18,1.58,3.38,24.72,Credit Card,27,DRV-262,4,FREEDEL
ORD-100644,2026-04-08,01:51,CUST-1176,JET+ Member,Sunrise Skillet,Breakfast,Beaverton,Delivered,5,29.85,7.29,7.29,4.69,3.28,3.33,36.46,Gift Card,41,DRV-218,4,FREEDEL
ORD-100645,2026-04-09,07:21,CUST-1210,Non-Member,Olive & Vine,Mediterranean,Hillsboro,Delivered,5,27.16,6.09,0.0,3.54,2.99,1.42,37.66,PayPal,43,DRV-265,3,
ORD-100646,2026-04-11,07:59,CUST-1181,JET+ Member,Ramen Republic,Japanese,Hillsboro,Delivered,3,51.92,7.5,7.5,5.77,5.71,11.89,69.52,Credit Card,66,DRV-296,4,
ORD-100647,2026-04-11,14:39,CUST-1389,Non-Member,Sushi Zen,Japanese,Beaverton,Delivered,1,22.84,5.04,0.0,3.28,2.51,2.71,33.1,Debit Card,24,DRV-294,5,SAVE10
ORD-100648,2026-04-11,16:03,CUST-1101,Non-Member,Slice of Napoli,Italian,Hillsboro,Delivered,3,63.19,6.73,0.0,4.69,6.95,2.31,79.18,PayPal,60,DRV-261,5,SAVE10
ORD-100649,2026-04-14,06:10,CUST-1238,Non-Member,Pho Saigon,Vietnamese,Portland,Delivered,7,60.83,2.31,0.0,1.82,6.69,5.97,75.8,Google Pay,70,DRV-257,5,
ORD-100650,2026-04-15,09:21,CUST-1340,Non-Member,The Green Bowl,Healthy,Hillsboro,Delivered,7,36.86,4.98,0.0,3.4,4.05,0.97,46.86,Debit Card,40,DRV-291,4,NEWUSER
ORD-100651,2026-04-17,01:25,CUST-1175,Non-Member,Taj Spice Kitchen,Indian,Beaverton,Delivered,1,31.89,5.94,0.0,4.11,3.51,1.71,43.05,Google Pay,58,DRV-264,1,NEWUSER
ORD-100652,2026-04-17,01:46,CUST-1299,Non-Member,Curry Corner,Indian,Lake Oswego,Delivered,7,15.77,7.59,0.0,4.96,1.73,3.09,28.18,Gift Card,41,DRV-283,2,
ORD-100653,2026-04-18,06:30,CUST-1163,Non-Member,Mama Rosa's Pizzeria,Italian,Beaverton,Delivered Late,4,74.3,3.39,0.0,1.91,8.17,5.23,91.09,Credit Card,34,DRV-266,5,NEWUSER
ORD-100654,2026-04-19,14:36,CUST-1314,Non-Member,Ramen Republic,Japanese,Gresham,Delivered,4,74.5,6.61,0.0,3.67,8.2,8.47,97.78,PayPal,53,DRV-200,1,SAVE10
ORD-100655,2026-04-20,13:58,CUST-1206,Non-Member,Golden Dragon,Chinese,Lake Oswego,Delivered,5,42.05,3.86,0.0,2.44,4.63,7.23,57.77,Google Pay,20,DRV-225,4,SAVE10
ORD-100656,2026-04-20,23:08,CUST-1054,JET+ Member,Bao Down,Chinese,Beaverton,Delivered,5,22.1,6.78,6.78,4.52,2.43,4.87,29.4,Google Pay,54,DRV-258,3,
ORD-100657,2026-04-21,07:41,CUST-1075,JET+ Member,Olive & Vine,Mediterranean,Hillsboro,Delivered,5,36.75,6.21,6.21,3.73,4.04,0.86,41.65,Debit Card,68,DRV-276,2,
ORD-100658,2026-04-21,23:35,CUST-1363,Non-Member,La Taqueria,Mexican,Portland,Delivered,5,55.33,3.79,0.0,2.73,6.09,10.24,75.45,Gift Card,36,DRV-282,5,SUMMER26
ORD-100659,2026-04-22,17:48,CUST-1112,JET+ Member,Falafel House,Mediterranean,Hillsboro,Delivered,4,36.39,3.03,3.03,1.9,4.0,6.76,47.15,Apple Pay,18,DRV-282,4,NEWUSER
ORD-100660,2026-04-22,19:44,CUST-1304,Non-Member,Falafel House,Mediterranean,Portland,Cancelled by Customer,2,65.41,2.54,0.0,1.92,7.2,3.34,78.49,Credit Card,,DRV-207,,
ORD-100661,2026-04-24,15:31,CUST-1319,JET+ Member,El Pollo Feliz,Mexican,Tigard,Delivered,5,48.37,7.55,7.55,5.33,5.32,6.22,59.91,Credit Card,58,DRV-250,4,
ORD-100662,2026-04-26,22:11,CUST-1029,Non-Member,Curry Corner,Indian,Hillsboro,Delivered,2,25.0,2.6,0.0,1.93,2.75,5.22,35.57,Debit Card,28,DRV-221,2,FREEDEL
ORD-100663,2026-04-27,17:59,CUST-1138,JET+ Member,Taj Spice Kitchen,Indian,Gresham,Delivered,7,21.04,2.24,2.24,1.67,2.31,2.58,25.93,Apple Pay,74,DRV-246,4,
ORD-100664,2026-04-28,00:55,CUST-1132,Non-Member,El Pollo Feliz,Mexican,Hillsboro,Delivered,1,19.39,3.63,0.0,2.48,2.13,4.23,29.38,Gift Card,56,DRV-239,4,
ORD-100665,2026-04-28,10:44,CUST-1147,Non-Member,Taj Spice Kitchen,Indian,Portland,Delivered,3,30.58,4.31,0.0,2.58,3.36,2.0,40.25,Debit Card,53,DRV-238,1,
ORD-100666,2026-04-28,19:15,CUST-1173,JET+ Member,Pancake Palace,Breakfast,Beaverton,Delivered,5,38.97,2.0,2.0,1.58,4.29,5.35,48.61,Credit Card,52,DRV-204,4,SUMMER26
ORD-100667,2026-04-28,22:08,CUST-1389,Non-Member,Olive & Vine,Mediterranean,Portland,Delivered,7,42.43,5.21,0.0,3.5,4.67,1.14,53.45,Credit Card,31,DRV-252,5,
ORD-100668,2026-04-29,02:25,CUST-1140,Non-Member,Banh Mi Bros,Vietnamese,Beaverton,Delivered,3,30.84,6.81,0.0,5.03,3.39,6.75,47.79,Apple Pay,52,DRV-282,5,NEWUSER
ORD-100669,2026-04-29,09:36,CUST-1357,JET+ Member,Burger Barn,American,Hillsboro,Delivered,3,31.9,2.65,2.65,2.09,3.51,1.23,36.64,Gift Card,29,DRV-229,3,SAVE10
ORD-100670,2026-04-29,18:43,CUST-1080,Non-Member,Casa de Tacos,Mexican,Gresham,Delivered,5,62.72,7.15,0.0,4.17,6.9,9.63,86.4,Debit Card,23,DRV-272,4,NEWUSER
ORD-100671,2026-04-30,06:22,CUST-1358,JET+ Member,Golden Dragon,Chinese,Gresham,Delivered,7,46.72,2.35,2.35,1.78,5.14,7.57,59.43,Gift Card,62,DRV-242,1,
ORD-100672,2026-05-02,02:53,CUST-1134,JET+ Member,Lotus Thai Cafe,Thai,Beaverton,Cancelled by Customer,3,78.5,4.42,4.42,2.93,8.63,7.36,94.49,Credit Card,,DRV-207,,SUMMER26
ORD-100673,2026-05-03,08:50,CUST-1059,JET+ Member,Burger Barn,American,Tigard,Delivered,4,39.23,5.38,5.38,3.32,4.32,1.57,45.12,Google Pay,62,DRV-221,1,
ORD-100674,2026-05-03,21:29,CUST-1373,Non-Member,Bangkok Street Eats,Thai,Portland,Delivered,6,40.14,7.01,0.0,3.99,4.42,7.42,58.99,Apple Pay,74,DRV-284,1,SUMMER26
ORD-100675,2026-05-03,21:42,CUST-1333,JET+ Member,Thai Basil Kitchen,Thai,Hillsboro,Cancelled by Customer,1,42.25,5.14,5.14,3.24,4.65,1.1,48.0,Gift Card,,DRV-284,,SUMMER26
ORD-100676,2026-05-03,22:34,CUST-1242,JET+ Member,Golden Dragon,Chinese,Lake Oswego,Cancelled by Customer,1,44.46,4.65,4.65,2.64,4.89,8.92,58.27,PayPal,,DRV-201,,SAVE10
ORD-100677,2026-05-04,11:39,CUST-1211,JET+ Member,Pancake Palace,Breakfast,Portland,Delivered,1,71.23,5.95,5.95,3.57,7.84,12.96,92.03,Credit Card,59,DRV-226,3,SAVE10
ORD-100678,2026-05-04,21:22,CUST-1327,Non-Member,The Griddle House,American,Tigard,Delivered,2,45.25,2.7,0.0,1.87,4.98,1.77,54.7,Apple Pay,21,DRV-249,1,
ORD-100679,2026-05-07,08:34,CUST-1227,JET+ Member,El Pollo Feliz,Mexican,Portland,Delivered,7,39.84,4.93,4.93,3.4,4.38,0.2,44.42,Credit Card,66,DRV-260,3,
ORD-100680,2026-05-07,21:23,CUST-1235,Non-Member,Fresh Roots Salads,Healthy,Gresham,Delivered,4,52.91,4.05,0.0,2.52,5.82,3.19,65.97,Gift Card,22,DRV-283,2,NEWUSER
ORD-100681,2026-05-08,16:27,CUST-1200,Non-Member,Mama Rosa's Pizzeria,Italian,Tigard,Cancelled by Restaurant,2,21.49,5.0,0.0,3.03,2.36,5.03,33.88,PayPal,,DRV-224,,
ORD-100682,2026-05-09,01:34,CUST-1379,Non-Member,Slice of Napoli,Italian,Gresham,Delivered,4,39.67,5.09,0.0,3.74,4.36,7.25,56.37,Gift Card,62,DRV-244,5,NEWUSER
ORD-100683,2026-05-09,18:11,CUST-1300,Non-Member,Falafel House,Mediterranean,Gresham,Delivered,3,50.65,7.29,0.0,5.4,5.57,8.97,72.48,PayPal,27,DRV-278,2,
ORD-100684,2026-05-09,19:53,CUST-1190,Non-Member,Tokyo Bento Box,Japanese,Beaverton,Delivered,1,44.82,5.83,0.0,3.5,4.93,9.95,65.53,PayPal,64,DRV-234,5,FREEDEL
ORD-100685,2026-05-09,22:14,CUST-1170,Non-Member,Bangkok Street Eats,Thai,Lake Oswego,Cancelled by Customer,6,26.16,5.89,0.0,4.1,2.88,1.01,35.94,Debit Card,,DRV-236,,FREEDEL
ORD-100686,2026-05-11,02:40,CUST-1051,Non-Member,Fresh Roots Salads,Healthy,Lake Oswego,Delivered,7,77.45,2.93,0.0,2.28,8.52,4.19,93.09,PayPal,74,DRV-260,4,
ORD-100687,2026-05-12,06:23,CUST-1125,Non-Member,Lucky Panda Wok,Chinese,Portland,Delivered,5,67.82,4.67,0.0,3.44,7.46,16.54,96.49,Debit Card,44,DRV-268,5,FREEDEL
ORD-100688,2026-05-12,23:46,CUST-1132,JET+ Member,Bangkok Street Eats,Thai,Gresham,Delivered,6,60.11,2.11,2.11,1.68,6.61,3.92,70.64,Google Pay,55,DRV-258,4,
ORD-100689,2026-05-13,18:17,CUST-1285,Non-Member,La Taqueria,Mexican,Beaverton,Cancelled by Customer,3,23.59,2.94,0.0,1.97,2.59,1.44,30.56,Credit Card,,DRV-200,,SUMMER26
ORD-100690,2026-05-15,07:24,CUST-1237,Non-Member,Lotus Thai Cafe,Thai,Hillsboro,Delivered,3,61.4,7.09,0.0,5.23,6.75,10.72,85.96,Google Pay,39,DRV-295,5,NEWUSER
ORD-100691,2026-05-17,08:22,CUST-1082,JET+ Member,Ramen Republic,Japanese,Gresham,Delivered,1,30.68,7.99,7.99,5.83,3.37,0.36,34.41,Credit Card,21,DRV-247,5,SAVE10
ORD-100692,2026-05-17,18:09,CUST-1061,Non-Member,Taj Spice Kitchen,Indian,Portland,Delivered,5,62.19,2.27,0.0,1.41,6.84,2.17,73.47,Google Pay,43,DRV-241,5,
ORD-100693,2026-05-18,09:29,CUST-1360,Non-Member,La Taqueria,Mexican,Gresham,Delivered,1,64.98,2.4,0.0,1.74,7.15,10.26,84.79,Google Pay,61,DRV-282,5,
ORD-100694,2026-05-18,14:57,CUST-1007,JET+ Member,Pancake Palace,Breakfast,Hillsboro,Delivered Late,2,55.49,3.38,3.38,2.6,6.1,3.52,65.11,Google Pay,52,DRV-255,1,
ORD-100695,2026-05-18,20:53,CUST-1088,Non-Member,Fresh Roots Salads,Healthy,Lake Oswego,Delivered,2,78.2,5.43,0.0,3.77,8.6,3.27,95.5,PayPal,73,DRV-247,5,SUMMER26
ORD-100696,2026-05-19,06:23,CUST-1141,Non-Member,Noodle & Co Express,Asian Fusion,Tigard,Delivered,7,67.83,7.25,0.0,5.62,7.46,16.7,99.24,Apple Pay,73,DRV-258,3,SAVE10
ORD-100697,2026-05-20,10:16,CUST-1200,Non-Member,The Griddle House,American,Gresham,Cancelled by Customer,3,67.19,7.09,0.0,5.67,7.39,3.76,85.43,Gift Card,,DRV-225,,SAVE10
ORD-100698,2026-05-21,14:24,CUST-1258,Non-Member,Smoky Joe's BBQ,BBQ,Hillsboro,Delivered,4,49.65,7.25,0.0,4.21,5.46,1.42,63.78,Apple Pay,35,DRV-286,5,
ORD-100699,2026-05-21,23:23,CUST-1168,Non-Member,Pitmaster's Porch,BBQ,Gresham,Delivered,2,31.32,7.47,0.0,4.37,3.45,5.31,47.55,Apple Pay,64,DRV-296,1,NEWUSER
ORD-100700,2026-05-22,01:08,CUST-1399,Non-Member,Ramen Republic,Japanese,Lake Oswego,Delivered,4,46.93,6.83,0.0,5.23,5.16,2.48,61.4,Debit Card,20,DRV-240,4,SAVE10
ORD-100701,2026-05-22,17:02,CUST-1094,Non-Member,Sushi Zen,Japanese,Portland,Delivered,4,48.54,5.23,0.0,3.6,5.34,8.67,67.78,Debit Card,33,DRV-266,3,SUMMER26
ORD-100702,2026-05-22,18:07,CUST-1172,JET+ Member,Pancake Palace,Breakfast,Beaverton,Delivered,7,68.98,7.04,7.04,4.33,7.59,5.56,82.13,Apple Pay,31,DRV-247,5,SAVE10
ORD-100703,2026-05-24,07:07,CUST-1260,JET+ Member,Burger Barn,American,Gresham,Delivered,2,77.28,3.65,3.65,2.61,8.5,1.7,87.48,Credit Card,45,DRV-210,4,
ORD-100704,2026-05-24,20:31,CUST-1142,JET+ Member,The Griddle House,American,Gresham,Delivered,5,44.11,6.1,6.1,3.42,4.85,8.77,57.73,Apple Pay,34,DRV-286,4,
ORD-100705,2026-05-25,02:53,CUST-1182,Non-Member,Noodle & Co Express,Asian Fusion,Hillsboro,Delivered,4,51.68,7.38,0.0,5.85,5.68,9.11,73.85,PayPal,45,DRV-286,5,
ORD-100706,2026-05-27,07:49,CUST-1369,Non-Member,Ramen Republic,Japanese,Beaverton,Cancelled by Customer,2,41.29,3.93,0.0,3.09,4.54,5.95,55.71,Debit Card,,DRV-280,,
ORD-100707,2026-05-27,22:23,CUST-1329,JET+ Member,Noodle & Co Express,Asian Fusion,Beaverton,Delivered,1,69.23,4.24,4.24,2.99,7.62,3.94,80.79,Credit Card,51,DRV-299,4,
ORD-100708,2026-05-28,06:51,CUST-1090,JET+ Member,Thai Basil Kitchen,Thai,Lake Oswego,Delivered,5,53.79,5.38,5.38,3.9,5.92,8.71,68.42,Gift Card,55,DRV-231,3,SUMMER26
ORD-100709,2026-06-01,04:36,CUST-1236,JET+ Member,Slice of Napoli,Italian,Gresham,Delivered,1,25.87,7.38,7.38,4.53,2.85,4.56,33.28,Google Pay,21,DRV-211,5,SAVE10
ORD-100710,2026-06-02,05:00,CUST-1338,Non-Member,Sushi Zen,Japanese,Lake Oswego,Delivered,5,27.42,2.76,0.0,1.78,3.02,3.95,37.15,Apple Pay,38,DRV-273,1,SUMMER26
ORD-100711,2026-06-03,14:30,CUST-1208,Non-Member,Olive & Vine,Mediterranean,Hillsboro,Delivered,4,27.46,2.1,0.0,1.55,3.02,2.98,35.56,PayPal,71,DRV-293,3,
ORD-100712,2026-06-05,01:20,CUST-1006,Non-Member,Bangkok Street Eats,Thai,Tigard,Delivered,4,55.29,3.36,0.0,2.38,6.08,0.7,65.43,Gift Card,73,DRV-249,4,SUMMER26
ORD-100713,2026-06-05,11:31,CUST-1090,JET+ Member,Lucky Panda Wok,Chinese,Hillsboro,Delivered,4,37.7,2.44,2.44,1.6,4.15,6.3,48.15,Gift Card,65,DRV-256,4,
ORD-100714,2026-06-06,11:59,CUST-1051,JET+ Member,Sunrise Skillet,Breakfast,Gresham,Refunded,3,51.3,2.18,2.18,1.59,5.64,6.99,63.93,PayPal,,DRV-280,,
ORD-100715,2026-06-07,02:22,CUST-1065,Non-Member,Pancake Palace,Breakfast,Beaverton,Delivered,3,49.03,4.54,0.0,2.51,5.39,11.22,70.18,Apple Pay,43,DRV-295,1,
ORD-100716,2026-06-07,08:51,CUST-1099,Non-Member,Lotus Thai Cafe,Thai,Beaverton,Delivered,3,16.26,6.73,0.0,4.56,1.79,1.37,26.15,Gift Card,55,DRV-263,1,SUMMER26
ORD-100717,2026-06-07,19:14,CUST-1130,Non-Member,Golden Dragon,Chinese,Portland,Delivered,3,39.04,4.81,0.0,2.87,4.29,1.27,49.41,Gift Card,45,DRV-222,4,SAVE10
ORD-100718,2026-06-07,21:19,CUST-1019,Non-Member,Burger Barn,American,Beaverton,Delivered,7,38.87,5.75,0.0,4.47,4.28,1.47,50.37,Google Pay,70,DRV-294,5,FREEDEL
ORD-100719,2026-06-09,07:12,CUST-1195,Non-Member,Slice of Napoli,Italian,Portland,Delivered,4,41.01,2.02,0.0,1.34,4.51,0.06,47.6,Gift Card,22,DRV-246,3,
ORD-100720,2026-06-10,04:00,CUST-1212,JET+ Member,The Griddle House,American,Lake Oswego,Delivered,4,24.33,7.61,7.61,4.54,2.68,0.65,27.66,PayPal,46,DRV-203,1,FREEDEL
ORD-100721,2026-06-10,20:07,CUST-1038,JET+ Member,Burger Barn,American,Hillsboro,Refunded,1,44.94,2.25,2.25,1.24,4.94,10.47,60.35,Apple Pay,,DRV-256,,SAVE10
ORD-100722,2026-06-10,22:13,CUST-1000,JET+ Member,Stars & Stripes Diner,American,Lake Oswego,Delivered,1,24.43,2.4,2.4,1.76,2.69,1.76,28.88,PayPal,59,DRV-299,2,
ORD-100723,2026-06-11,22:48,CUST-1202,JET+ Member,Taj Spice Kitchen,Indian,Beaverton,Delivered,4,32.76,3.81,3.81,2.93,3.6,0.2,36.56,Apple Pay,47,DRV-243,5,NEWUSER
ORD-100724,2026-06-12,06:10,CUST-1177,Non-Member,Noodle & Co Express,Asian Fusion,Lake Oswego,Delivered,4,80.32,7.11,0.0,4.48,8.84,10.93,107.2,Debit Card,45,DRV-263,2,FREEDEL
ORD-100725,2026-06-14,02:03,CUST-1022,Non-Member,Pancake Palace,Breakfast,Tigard,Delivered,2,27.53,7.44,0.0,5.75,3.03,4.68,42.68,Debit Card,31,DRV-241,5,
ORD-100726,2026-06-14,03:44,CUST-1269,Non-Member,Sushi Zen,Japanese,Gresham,Delivered,7,26.83,3.9,0.0,2.23,2.95,1.06,34.74,PayPal,41,DRV-253,2,NEWUSER
ORD-100727,2026-06-15,10:27,CUST-1144,JET+ Member,Pho Saigon,Vietnamese,Gresham,Cancelled by Customer,6,43.97,4.29,4.29,3.14,4.84,6.08,54.89,PayPal,,DRV-261,,
ORD-100728,2026-06-15,13:11,CUST-1147,Non-Member,Curry Corner,Indian,Lake Oswego,Delivered,7,58.3,4.56,0.0,3.0,6.41,0.52,69.79,Apple Pay,48,DRV-247,2,NEWUSER
ORD-100729,2026-06-17,16:45,CUST-1335,JET+ Member,Olive & Vine,Mediterranean,Gresham,Delivered,7,56.39,4.78,4.78,3.11,6.2,7.5,70.09,PayPal,28,DRV-214,5,
ORD-100730,2026-06-17,18:17,CUST-1166,JET+ Member,La Taqueria,Mexican,Beaverton,Delivered Late,3,45.05,2.52,2.52,1.84,4.96,2.5,52.51,Google Pay,29,DRV-242,4,FREEDEL
ORD-100731,2026-06-18,12:06,CUST-1143,JET+ Member,Trattoria Bella,Italian,Lake Oswego,Delivered,4,84.91,5.67,5.67,4.38,9.34,19.29,113.54,Debit Card,63,DRV-276,5,SUMMER26
ORD-100732,2026-06-21,08:05,CUST-1124,Non-Member,Wok This Way,Asian Fusion,Tigard,Delivered,6,16.69,6.6,0.0,4.25,1.84,1.59,26.72,PayPal,42,DRV-241,4,NEWUSER
ORD-100733,2026-06-21,10:49,CUST-1095,Non-Member,The Green Bowl,Healthy,Tigard,Delivered,4,43.64,4.11,0.0,3.0,4.8,6.32,58.87,Credit Card,46,DRV-201,3,SUMMER26
ORD-100734,2026-06-21,18:45,CUST-1058,JET+ Member,Pancake Palace,Breakfast,Beaverton,Delivered,1,53.62,4.65,4.65,2.85,5.9,5.76,65.28,Gift Card,56,DRV-228,5,SUMMER26
ORD-100735,2026-06-21,19:00,CUST-1327,Non-Member,Wok This Way,Asian Fusion,Gresham,Cancelled by Restaurant,4,66.14,4.8,0.0,2.82,7.28,15.22,93.44,PayPal,,DRV-205,,SAVE10
ORD-100736,2026-06-22,00:18,CUST-1128,Non-Member,Burger Barn,American,Lake Oswego,Delivered,7,37.24,4.26,0.0,2.44,4.1,1.55,47.15,PayPal,59,DRV-238,5,FREEDEL
ORD-100737,2026-06-22,05:49,CUST-1334,JET+ Member,Slice of Napoli,Italian,Beaverton,Delivered,4,84.21,5.33,5.33,4.05,9.26,20.85,114.32,Apple Pay,26,DRV-244,5,
ORD-100738,2026-06-22,11:53,CUST-1134,Non-Member,Curry Corner,Indian,Lake Oswego,Delivered,3,70.71,3.55,0.0,2.49,7.78,7.25,89.29,Credit Card,36,DRV-291,4,SUMMER26
ORD-100739,2026-06-22,11:58,CUST-1245,Non-Member,The Green Bowl,Healthy,Lake Oswego,Delivered,4,28.98,5.99,0.0,3.82,3.19,6.42,44.58,Credit Card,64,DRV-249,4,NEWUSER
ORD-100740,2026-06-22,17:02,CUST-1073,Non-Member,Lotus Thai Cafe,Thai,Beaverton,Delivered,5,28.98,4.2,0.0,2.69,3.19,2.37,38.74,Credit Card,39,DRV-223,3,
ORD-100741,2026-06-23,08:58,CUST-1334,JET+ Member,Slice of Napoli,Italian,Tigard,Delivered,7,43.36,7.79,7.79,6.19,4.77,1.4,49.53,Apple Pay,38,DRV-260,5,
ORD-100742,2026-06-23,22:17,CUST-1185,JET+ Member,El Pollo Feliz,Mexican,Portland,Delivered,6,38.86,3.31,3.31,1.99,4.27,7.3,50.43,Debit Card,24,DRV-208,5,
ORD-100743,2026-06-24,16:23,CUST-1222,JET+ Member,Taj Spice Kitchen,Indian,Gresham,Cancelled by Customer,5,48.01,2.49,2.49,1.52,5.28,10.13,63.42,Credit Card,,DRV-240,,NEWUSER
ORD-100744,2026-06-25,06:08,CUST-1032,JET+ Member,Noodle & Co Express,Asian Fusion,Lake Oswego,Delivered Late,6,13.15,4.85,4.85,3.27,1.45,1.34,15.94,Debit Card,50,DRV-255,5,FREEDEL
ORD-100745,2026-06-25,21:16,CUST-1339,Non-Member,Sunrise Skillet,Breakfast,Portland,Delivered,1,83.63,6.02,0.0,4.47,9.2,10.57,109.42,Debit Card,70,DRV-264,4,
ORD-100746,2026-06-26,12:52,CUST-1163,Non-Member,The Griddle House,American,Beaverton,Cancelled by Customer,4,71.42,6.46,0.0,4.28,7.86,16.55,102.29,Credit Card,,DRV-253,,SAVE10
ORD-100747,2026-06-27,09:44,CUST-1110,JET+ Member,The Green Bowl,Healthy,Gresham,Delivered,6,82.91,5.31,5.31,3.28,9.12,10.14,102.17,Google Pay,20,DRV-208,4,NEWUSER
ORD-100748,2026-06-28,02:19,CUST-1029,JET+ Member,La Taqueria,Mexican,Gresham,Delivered,6,18.19,4.29,4.29,2.64,2.0,4.33,24.52,Credit Card,41,DRV-247,1,
ORD-100749,2026-06-28,08:50,CUST-1002,Non-Member,Pho Saigon,Vietnamese,Beaverton,Delivered,1,55.53,3.57,0.0,2.13,6.11,0.56,65.77,Credit Card,38,DRV-287,1,SUMMER26
ORD-100750,2026-06-28,15:59,CUST-1380,Non-Member,Casa de Tacos,Mexican,Hillsboro,Delivered,1,72.53,3.65,0.0,2.06,7.98,17.05,101.21,PayPal,71,DRV-253,3,
ORD-100751,2026-06-29,03:08,CUST-1209,JET+ Member,Wok This Way,Asian Fusion,Lake Oswego,Delivered,4,23.21,6.43,6.43,3.66,2.55,4.23,29.99,Gift Card,66,DRV-272,2,NEWUSER
ORD-100752,2026-07-01,09:55,CUST-1363,Non-Member,Lotus Thai Cafe,Thai,Lake Oswego,Delivered,7,80.04,5.38,0.0,3.55,8.8,14.11,108.33,Credit Card,65,DRV-256,1,FREEDEL
ORD-100753,2026-07-01,15:20,CUST-1150,JET+ Member,Ramen Republic,Japanese,Beaverton,Delivered,5,59.19,3.11,3.11,2.44,6.51,4.47,70.17,Google Pay,32,DRV-259,4,
ORD-100754,2026-07-02,01:45,CUST-1043,JET+ Member,Falafel House,Mediterranean,Lake Oswego,Cancelled by Customer,1,13.01,3.48,3.48,2.31,1.43,1.28,15.72,Debit Card,,DRV-237,,SUMMER26
ORD-100755,2026-07-03,18:58,CUST-1048,JET+ Member,Pancake Palace,Breakfast,Lake Oswego,Delivered,1,79.74,4.94,4.94,3.37,8.77,12.0,100.51,Apple Pay,60,DRV-240,2,FREEDEL
ORD-100756,2026-07-04,00:47,CUST-1158,JET+ Member,Taj Spice Kitchen,Indian,Lake Oswego,Delivered,2,38.22,2.06,2.06,1.44,4.2,9.47,51.89,Google Pay,32,DRV-250,2,FREEDEL
ORD-100757,2026-07-04,03:54,CUST-1164,Non-Member,Noodle & Co Express,Asian Fusion,Gresham,Delivered Late,3,18.16,2.38,0.0,1.35,2.0,2.68,25.22,Google Pay,64,DRV-220,4,SUMMER26
ORD-100758,2026-07-05,19:26,CUST-1068,JET+ Member,Mama Rosa's Pizzeria,Italian,Beaverton,Delivered,6,49.18,2.11,2.11,1.43,5.41,10.52,65.11,PayPal,58,DRV-263,5,NEWUSER
ORD-100759,2026-07-06,00:34,CUST-1197,JET+ Member,Falafel House,Mediterranean,Tigard,Delivered,4,37.95,3.64,3.64,2.89,4.17,2.39,44.51,Debit Card,59,DRV-228,3,FREEDEL
ORD-100760,2026-07-06,01:28,CUST-1215,JET+ Member,Casa de Tacos,Mexican,Gresham,Cancelled by Restaurant,6,65.41,4.68,4.68,2.59,7.2,15.76,88.37,Debit Card,,DRV-209,,
ORD-100761,2026-07-06,06:44,CUST-1307,JET+ Member,Bao Down,Chinese,Lake Oswego,Delivered,6,60.9,4.61,4.61,3.5,6.7,10.66,78.26,Debit Card,35,DRV-243,4,SUMMER26
ORD-100762,2026-07-06,10:20,CUST-1206,JET+ Member,Mama Rosa's Pizzeria,Italian,Hillsboro,Delivered,5,61.09,5.85,5.85,3.5,6.72,1.62,69.43,Google Pay,73,DRV-277,5,NEWUSER
ORD-100763,2026-07-06,20:53,CUST-1298,Non-Member,Tokyo Bento Box,Japanese,Lake Oswego,Delivered Late,7,21.06,3.98,0.0,2.9,2.32,3.29,30.65,Credit Card,65,DRV-204,3,
ORD-100764,2026-07-06,22:38,CUST-1243,JET+ Member,Wok This Way,Asian Fusion,Beaverton,Delivered,7,58.05,3.06,3.06,1.94,6.39,2.78,67.22,Google Pay,19,DRV-269,4,
ORD-100765,2026-07-07,08:40,CUST-1146,Non-Member,Taj Spice Kitchen,Indian,Gresham,Delivered,4,69.49,5.78,0.0,4.52,7.64,17.04,99.95,Debit Card,20,DRV-295,2,
ORD-100766,2026-07-08,01:15,CUST-1316,Non-Member,Casa de Tacos,Mexican,Tigard,Delivered,1,41.32,6.32,0.0,4.92,4.55,8.27,60.46,Gift Card,40,DRV-248,5,
ORD-100767,2026-07-08,14:22,CUST-1202,JET+ Member,Golden Dragon,Chinese,Gresham,Cancelled by Customer,4,69.45,5.98,5.98,4.34,7.64,13.56,90.65,Debit Card,,DRV-203,,
